buque,n°EST,lat(°S) ,min lat ,long (°W),min long,Año,Mes,Dia,Hora,minuto,prof ecosonda (m),dir olas (°), Olas alt, olas per, dir viento (°), int viento (nudos), Pres atmosf (milibar),T seco (°C),%hum rel,Tiempo presente,Tipo nubes,cant nubes,visibilidad, profundidad (m), temp (øC), salinidad (psu), sigma-t, oxig sensor (mL/L), fluor (v), oxiw (mL/L), cloa (µg/L), feop (µg/L)
AbateMolina,69,37,0,73,12.7,2016,1,19,1,15,35,200,2,2,190,14,1011.4,13.3,76,1,2,2,7,5,17.057,34.227,25.076,6.847,3.623,7.967,3.667,       
AbateMolina,69,37,0,73,12.7,2016,1,19,1,15,35,200,2,2,190,14,1011.4,13.3,76,1,2,2,7,6,15.665,34.301,25.314,5.949,3.438,        ,        ,       
AbateMolina,69,37,0,73,12.7,2016,1,19,1,15,35,200,2,2,190,14,1011.4,13.3,76,1,2,2,7,8,13.507,34.414,25.723,3.844,2.378,        ,        ,       
AbateMolina,69,37,0,73,12.7,2016,1,19,1,15,35,200,2,2,190,14,1011.4,13.3,76,1,2,2,7,10,12.871,34.487,26.026,1.767,0.695,3.383,2.037,       
AbateMolina,69,37,0,73,12.7,2016,1,19,1,15,35,200,2,2,190,14,1011.4,13.3,76,1,2,2,7,12,12.495,34.491,26.096,1.61,0.583,        ,        ,       
AbateMolina,69,37,0,73,12.7,2016,1,19,1,15,35,200,2,2,190,14,1011.4,13.3,76,1,2,2,7,14,12.398,34.5,26.125,1.135,0.293,        ,        ,       
AbateMolina,69,37,0,73,12.7,2016,1,19,1,15,35,200,2,2,190,14,1011.4,13.3,76,1,2,2,7,15,12.333,34.507,26.142,1.031,0.214,        ,        ,       
AbateMolina,69,37,0,73,12.7,2016,1,19,1,15,35,200,2,2,190,14,1011.4,13.3,76,1,2,2,7,16,12.296,34.514,26.156,0.946,0.183,        ,        ,       
AbateMolina,69,37,0,73,12.7,2016,1,19,1,15,35,200,2,2,190,14,1011.4,13.3,76,1,2,2,7,18,12.124,34.518,26.193,0.719,0.19,        ,        ,       
AbateMolina,69,37,0,73,12.7,2016,1,19,1,15,35,200,2,2,190,14,1011.4,13.3,76,1,2,2,7,20,11.979,34.523,26.221,0.518,0.225,0.759,0.358,       
AbateMolina,69,37,0,73,12.7,2016,1,19,1,15,35,200,2,2,190,14,1011.4,13.3,76,1,2,2,7,22,11.977,34.525,26.226,0.344,0.238,        ,        ,       
AbateMolina,69,37,0,73,12.7,2016,1,19,1,15,35,200,2,2,190,14,1011.4,13.3,76,1,2,2,7,24,11.853,34.536,26.254,0.31,0.239,        ,        ,       
AbateMolina,69,37,0,73,12.7,2016,1,19,1,15,35,200,2,2,190,14,1011.4,13.3,76,1,2,2,7,25,11.839,34.54,26.261,0.235,0.207,        ,        ,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,1,        ,        ,        ,        ,         ,6.088,10.083,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,2,16.715,34.238,24.997,6.114,10.012,        ,        ,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,4,16.724,34.241,24.998,6.166,10.184,        ,        ,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,5,16.709,34.242,25.002,6.129,9.727,5.95,10.124,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,6,16.65,34.248,25.03,6.098,10.319,        ,        ,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,8,16.104,34.278,25.189,5.524,6.852,        ,        ,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,10,15.247,34.332,25.569,4.332,3.074,5.62,8.778,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,12,12.245,34.363,25.824,3.588,2.083,        ,        ,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,14,11.894,34.417,26.151,2.297,0.899,        ,        ,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,15,11.911,34.435,26.166,2.168,0.805,        ,        ,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,16,11.952,34.459,26.177,2.104,0.713,        ,        ,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,18,12.028,34.524,26.214,1.868,0.686,        ,        ,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,20,11.971,34.533,26.232,1.307,0.64,2.441,0.972,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,22,11.937,34.539,26.242,1.214,0.503,        ,        ,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,24,11.91,34.543,26.251,1.067,0.481,        ,        ,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,25,11.903,34.544,26.253,0.982,0.453,        ,        ,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,26,11.895,34.546,26.257,0.959,0.44,        ,        ,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,28,11.882,34.55,26.262,0.965,0.434,        ,        ,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,30,11.867,34.552,26.267,0.976,0.431,0.754,0.322,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,35,11.811,34.558,26.283,0.835,0.396,        ,        ,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,40,11.712,34.562,26.303,0.733,0.395,        ,        ,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,45,11.703,34.584,26.323,0.582,0.397,        ,        ,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,50,11.617,34.589,26.341,0.515,0.397,0.273,0.209,       
AbateMolina,70,37,0,73,20.3,2016,1,19,2,20,65,200,2,2,190,16,1011.1,12.8,78,0,x,9,7,51,11.615,34.589,26.342,0.512,0.395,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,1,        ,        ,        ,        ,         ,6.179,15.552,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,2,14.714,34.365,25.544,6.104,15.317,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,4,14.896,34.363,25.523,6.334,15.042,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,5,14.927,34.361,25.531,6.342,15.63,6.31,15.337,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,6,14.757,34.362,25.539,6.321,15.637,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,8,14.511,34.365,25.582,6.159,15.391,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,10,14.538,34.372,25.602,6.056,15.552,5.919,15.329,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,12,14.46,34.4,25.662,5.969,13.041,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,14,13.894,34.435,25.766,5.482,8.559,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,15,13.828,34.442,25.801,4.784,7.115,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,16,13.597,34.453,25.843,4.122,6.146,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,18,13.312,34.478,25.924,3.443,4.212,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,20,13.143,34.485,25.962,3.087,3.721,3.352,5.097,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,22,13.099,34.479,25.97,2.944,2.186,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,24,13.071,34.479,25.976,2.909,1.745,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,25,13.038,34.478,25.98,2.874,1.93,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,26,13.017,34.476,25.985,2.845,1.848,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,28,12.902,34.471,26.003,2.805,1.772,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,30,12.749,34.468,26.03,2.673,1.847,2.687,3.192,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,35,12.505,34.482,26.102,2.103,1.019,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,40,12.131,34.48,26.159,1.408,0.538,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,45,12.116,34.483,26.166,1.431,0.573,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,50,12.089,34.487,26.174,1.363,0.562,1.51,0.894,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,60,11.939,34.519,26.228,0.957,0.365,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,70,11.825,34.536,26.261,0.726,0.373,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,75,11.825,34.535,26.261,0.687,0.356,0.675,0.686,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,80,11.813,34.539,26.266,0.702,0.317,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,90,11.778,34.544,26.276,0.585,0.221,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,100,11.771,34.544,26.278,0.55,0.233,0.5,0.514,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,120,11.764,34.547,26.282,0.513,         ,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,125,11.765,34.547,26.281,0.518,         ,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,140,11.746,34.549,26.287,0.456,         ,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,150,11.724,34.559,26.299,0.403,         ,0.339,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,160,11.713,34.562,26.304,0.355,         ,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,170,11.706,34.566,26.307,0.343,         ,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,175,11.701,34.567,26.309,0.326,         ,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,180,11.695,34.569,26.312,0.318,         ,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,190,11.684,34.573,26.317,0.298,         ,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,200,11.68,34.574,26.319,0.281,         ,0.236,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,225,11.672,34.577,26.322,0.253,         ,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,250,11.626,34.586,26.338,0.223,         ,        ,        ,       
AbateMolina,71,36,50,73,13,2016,1,20,20,21,330,270,1,,30,7,1011.4,12.4,91,x,x,9,7,263,11.59,34.592,26.349,0.21,         ,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,1,        ,        ,        ,        ,         ,6.845,2.548,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,2,16.627,34.225,25.013,6.845,2.548,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,4,16.583,34.212,25.027,6.681,3.099,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,5,16.5,34.203,25.035,6.654,2.989,6.761,3.206,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,6,16.217,34.182,25.065,6.483,2.745,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,8,15.624,34.175,25.256,5.914,1.816,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,10,14.474,34.198,25.41,5.497,1.393,5.475,1.448,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,12,13.466,34.255,25.704,4.505,0.86,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,14,12.891,34.283,25.881,3.607,0.423,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,15,12.502,34.284,25.918,3.53,0.416,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,16,12.412,34.286,25.947,3.407,0.378,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,18,12.391,34.285,25.959,3.217,0.321,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,20,12.327,34.291,25.975,3.237,0.364,3.153,0.329,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,22,12.231,34.308,26.007,3.151,0.248,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,24,12.2,34.316,26.022,3.025,0.224,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,25,12.133,34.325,26.039,2.963,0.22,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,26,12.034,34.333,26.066,2.792,0.211,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,28,11.867,34.339,26.101,2.503,0.188,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,30,11.781,34.34,26.117,2.444,0.179,2.53,0.216,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,35,11.723,34.362,26.146,2.338,0.19,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,40,11.679,34.402,26.184,1.877,0.215,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,45,11.642,34.428,26.213,1.467,0.189,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,50,11.613,34.441,26.229,1.493,0.175,1.556,0.189,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,60,11.409,34.443,26.264,1.338,0.157,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,70,11.38,34.451,26.279,1.387,0.152,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,75,11.381,34.468,26.292,1.28,0.148,1.239,0.092,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,80,11.366,34.496,26.316,0.973,0.147,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,90,11.348,34.502,26.324,0.928,0.142,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,100,11.356,34.529,26.344,0.661,0.141,0.683,0.095,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,120,11.309,34.59,26.399,0.429,         ,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,125,11.345,34.609,26.407,0.349,         ,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,140,11.402,34.638,26.42,0.235,         ,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,150,11.395,34.638,26.421,0.233,         ,0.337,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,160,11.385,34.637,26.423,0.235,         ,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,170,11.379,34.637,26.424,0.231,         ,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,175,11.367,34.636,26.425,0.232,         ,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,180,11.367,34.636,26.425,0.232,         ,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,190,11.337,34.632,26.428,0.241,         ,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,200,11.308,34.63,26.431,0.25,         ,0.192,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,225,11.295,34.631,26.434,0.243,         ,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,250,11.286,34.631,26.436,0.24,         ,        ,        ,       
AbateMolina,72,36,50,73,20.6,2016,1,20,22,5,510,280,1,,200,7,1011.2,12.8,90,x,x,9,7,256,11.243,34.632,26.445,0.243,         ,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,1,        ,        ,        ,        ,         ,6.923,1.071,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,2,16.143,34.279,25.161,6.95,1.126,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,4,16.135,34.288,25.169,6.965,1.223,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,5,16.13,34.291,25.173,6.951,1.166,6.886,1.141,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,6,16.111,34.298,25.182,6.944,1.115,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,8,16.078,34.306,25.198,6.927,1.028,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,10,15.907,34.331,25.274,6.844,1.133,6.832,0.989,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,12,15.278,34.366,25.423,6.367,1.235,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,14,15.085,34.376,25.474,5.914,1.203,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,15,15.043,34.376,25.49,5.684,1.246,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,16,14.991,34.374,25.505,5.622,1.313,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,18,14.719,34.367,25.542,5.411,1.391,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,20,14.65,34.36,25.555,5.263,1.354,5.353,1.522,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,22,14.549,34.351,25.58,5.182,1.466,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,24,14.138,34.359,25.738,4.965,1.107,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,25,12.9,34.377,25.882,4.865,0.789,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,26,12.194,34.398,26.006,4.665,0.536,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,28,11.973,34.41,26.132,2.642,0.306,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,30,11.837,34.399,26.159,2.281,0.286,2.681,0.464,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,35,11.426,34.452,26.27,1.249,0.213,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,40,11.379,34.469,26.292,1.062,0.211,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,45,11.328,34.475,26.307,1.033,0.211,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,50,11.307,34.492,26.324,0.909,0.21,0.968,0.172,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,60,11.339,34.53,26.348,0.684,0.21,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,70,11.382,34.568,26.369,0.557,0.21,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,75,11.429,34.596,26.382,0.422,0.21,0.541,0.062,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,80,11.421,34.602,26.389,0.351,0.211,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,90,11.395,34.605,26.396,0.332,0.21,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,100,11.345,34.625,26.421,0.268,0.21,0.174,0.273,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,120,11.253,34.635,26.445,0.268,         ,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,125,11.239,34.639,26.451,0.261,         ,        ,        ,       
AbateMolina,73,36,50,73,30.1,2016,1,20,23,39,818,230,2,2,40,4,1011.3,12.4,94,x,x,9,7,140,11.197,34.649,26.466,0.262,         ,        ,        ,       
