Zona,Transecta,Estación,Fecha,Hora,Latitud,Longitud,Fondo (m),Profundidad [m],Temperatura[°C],Salinidad,Densidad[Kg/m^3],Sigma-t,Conductividad[mS/cm],Fluorescencia,Cast
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,6,10.87,34.24,1026.23,26.20,38.16,1.85,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,7,10.85,34.23,1026.24,26.21,38.14,1.57,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,8,10.81,34.23,1026.25,26.21,38.11,1.39,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,9,10.75,34.25,1026.28,26.23,38.05,1.26,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,10,10.67,34.22,1026.27,26.22,37.95,1.22,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,11,10.64,34.20,1026.27,26.22,37.91,1.16,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,12,10.63,34.20,1026.27,26.22,37.90,0.93,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,13,10.61,34.21,1026.29,26.23,37.89,0.78,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,14,10.59,34.20,1026.29,26.23,37.87,0.36,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,15,10.61,34.24,1026.32,26.25,37.92,0.29,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,16,10.58,34.28,1026.36,26.29,37.93,0.32,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,17,10.55,34.28,1026.37,26.29,37.90,0.46,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,18,10.54,34.28,1026.38,26.29,37.89,0.51,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,19,10.55,34.28,1026.38,26.30,37.91,0.49,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,20,10.57,34.29,1026.39,26.30,37.94,0.51,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,21,10.58,34.32,1026.42,26.32,37.98,0.55,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,22,10.58,34.33,1026.42,26.32,37.98,0.49,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,23,10.58,34.33,1026.43,26.33,37.99,0.40,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,24,10.58,34.34,1026.44,26.33,38.00,0.37,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,25,10.59,34.34,1026.45,26.34,38.01,0.30,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,26,10.59,34.37,1026.48,26.36,38.04,0.26,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,27,10.60,34.40,1026.50,26.38,38.07,0.27,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,153,9/10/2018,8:00,-36.67,-73.15,31,28,10.60,34.41,1026.51,26.39,38.08,0.41,SBE19plus_01906562_2018_09_11_0091.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,2,11.45,33.23,1025.33,25.32,37.69,19.92,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,3,11.50,33.35,1025.42,25.40,37.86,16.12,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,4,11.52,33.47,1025.51,25.49,38.00,13.98,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,5,11.52,33.54,1025.56,25.54,38.07,11.76,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,6,11.52,33.61,1025.63,25.60,38.14,9.70,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,7,11.48,33.64,1025.66,25.63,38.15,7.46,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,8,11.42,33.68,1025.71,25.67,38.12,4.94,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,9,11.32,33.73,1025.77,25.73,38.08,3.37,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,10,11.15,33.81,1025.86,25.82,38.00,2.55,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,11,11.03,33.86,1025.93,25.88,37.93,2.31,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,12,10.94,33.89,1025.98,25.92,37.88,2.33,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,13,10.89,33.91,1026.00,25.95,37.85,1.97,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,14,10.86,33.91,1026.01,25.95,37.83,1.53,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,15,10.84,33.92,1026.03,25.96,37.82,1.30,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,16,10.78,33.95,1026.07,26.00,37.79,1.10,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,17,10.74,33.96,1026.09,26.01,37.77,1.00,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,18,10.73,33.96,1026.10,26.02,37.76,0.86,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,19,10.70,33.97,1026.11,26.03,37.75,0.75,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,20,10.67,33.98,1026.13,26.04,37.73,0.63,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,21,10.64,33.99,1026.15,26.06,37.71,0.51,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,22,10.62,34.00,1026.16,26.06,37.70,0.38,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,23,10.59,34.02,1026.19,26.08,37.68,0.28,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,24,10.51,34.05,1026.23,26.12,37.64,0.21,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,25,10.48,34.05,1026.24,26.12,37.61,0.18,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,26,10.42,34.08,1026.28,26.16,37.58,0.17,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,27,10.35,34.08,1026.30,26.18,37.53,0.16,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,28,10.34,34.08,1026.30,26.18,37.52,0.17,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,29,10.35,34.09,1026.31,26.18,37.53,0.17,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,30,10.41,34.07,1026.29,26.16,37.58,0.16,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,31,10.49,34.15,1026.35,26.21,37.73,0.15,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,32,10.50,34.17,1026.37,26.22,37.76,0.14,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,33,10.49,34.18,1026.38,26.23,37.76,0.14,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,34,10.49,34.21,1026.40,26.25,37.78,0.14,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,35,10.48,34.21,1026.41,26.25,37.78,0.14,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,36,10.48,34.21,1026.42,26.26,37.78,0.14,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,37,10.48,34.22,1026.43,26.26,37.78,0.13,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,38,10.47,34.22,1026.44,26.27,37.78,0.15,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,39,10.45,34.23,1026.45,26.28,37.78,0.16,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,40,10.43,34.24,1026.47,26.29,37.76,0.16,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,41,10.41,34.25,1026.48,26.29,37.75,0.15,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,42,10.40,34.25,1026.49,26.30,37.75,0.16,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,43,10.41,34.26,1026.50,26.30,37.76,0.16,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,44,10.42,34.27,1026.51,26.31,37.78,0.16,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,45,10.43,34.27,1026.51,26.31,37.80,0.15,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,46,10.45,34.28,1026.52,26.31,37.83,0.15,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,47,10.48,34.29,1026.53,26.31,37.86,0.15,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,48,10.51,34.31,1026.54,26.32,37.91,0.14,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,49,10.55,34.32,1026.55,26.33,37.96,0.14,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,50,10.56,34.35,1026.57,26.35,38.01,0.13,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,51,10.56,34.37,1026.59,26.36,38.02,0.13,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,52,10.55,34.38,1026.61,26.37,38.02,0.14,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,53,10.54,34.38,1026.61,26.38,38.01,0.13,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,54,10.53,34.39,1026.63,26.38,38.01,0.13,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,55,10.52,34.39,1026.63,26.38,38.00,0.12,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,56,10.51,34.39,1026.64,26.38,37.99,0.12,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,57,10.53,34.38,1026.64,26.38,38.01,0.12,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,58,10.56,34.40,1026.65,26.39,38.05,0.12,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,59,10.57,34.42,1026.67,26.40,38.08,0.13,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,60,10.58,34.43,1026.68,26.41,38.10,0.13,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,61,10.59,34.45,1026.69,26.42,38.13,0.13,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,62,10.60,34.46,1026.70,26.42,38.15,0.12,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,63,10.60,34.46,1026.71,26.43,38.16,0.13,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,64,10.61,34.46,1026.72,26.43,38.16,0.12,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,65,10.62,34.47,1026.72,26.43,38.17,0.13,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,66,10.63,34.47,1026.72,26.43,38.19,0.13,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,67,10.63,34.49,1026.74,26.44,38.20,0.14,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,68,10.61,34.49,1026.76,26.45,38.20,0.13,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,69,10.60,34.49,1026.76,26.45,38.18,0.14,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,70,10.61,34.48,1026.76,26.44,38.18,0.14,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,71,10.62,34.49,1026.77,26.45,38.21,0.16,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,72,10.65,34.50,1026.77,26.45,38.24,0.15,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,73,10.69,34.52,1026.78,26.45,38.29,0.15,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,74,10.70,34.53,1026.80,26.46,38.32,0.14,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,75,10.70,34.53,1026.80,26.46,38.33,0.15,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,76,10.70,34.53,1026.81,26.47,38.33,0.15,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,77,10.70,34.53,1026.81,26.47,38.33,0.15,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,78,10.71,34.53,1026.82,26.46,38.33,0.16,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,79,10.71,34.53,1026.82,26.47,38.33,0.15,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,80,10.71,34.54,1026.83,26.47,38.33,0.15,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,81,10.70,34.54,1026.83,26.47,38.33,0.15,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,82,10.70,34.54,1026.84,26.47,38.33,0.15,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,83,10.70,34.54,1026.84,26.47,38.33,0.15,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,84,10.70,34.54,1026.85,26.47,38.33,0.15,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,154,9/10/2018,8:30,-36.67,-73.22,100,85,10.70,34.54,1026.85,26.47,38.33,0.15,SBE19plus_01906562_2018_09_11_0092.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,2,11.49,32.49,1024.74,24.73,36.96,11.79,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,3,11.52,32.62,1024.84,24.83,37.12,9.18,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,4,11.55,32.92,1025.08,25.06,37.45,6.96,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,5,11.57,33.08,1025.20,25.18,37.63,4.68,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,6,11.60,33.20,1025.29,25.26,37.79,3.34,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,7,11.66,33.30,1025.37,25.34,37.96,2.90,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,8,11.72,33.47,1025.49,25.45,38.18,2.53,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,9,11.74,33.58,1025.58,25.53,38.31,2.10,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,10,11.74,33.60,1025.59,25.55,38.33,1.80,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,11,11.73,33.62,1025.62,25.57,38.35,1.53,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,12,11.71,33.64,1025.64,25.59,38.36,1.36,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,13,11.70,33.66,1025.66,25.60,38.36,1.28,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,14,11.66,33.69,1025.70,25.63,38.36,1.18,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,15,11.62,33.71,1025.72,25.66,38.34,1.08,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,16,11.58,33.74,1025.76,25.69,38.33,0.98,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,17,11.54,33.75,1025.78,25.70,38.31,0.81,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,18,11.45,33.79,1025.83,25.75,38.27,0.67,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,19,11.33,33.84,1025.90,25.81,38.20,0.56,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,20,11.21,33.86,1025.94,25.85,38.12,0.45,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,21,11.14,33.87,1025.97,25.87,38.06,0.37,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,22,11.04,33.91,1026.02,25.92,38.01,0.32,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,23,10.87,33.97,1026.10,26.00,37.90,0.27,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,24,10.76,33.99,1026.14,26.03,37.82,0.22,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,25,10.68,33.99,1026.16,26.05,37.75,0.20,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,26,10.62,33.98,1026.16,26.05,37.67,0.18,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,27,10.55,33.99,1026.19,26.07,37.62,0.17,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,28,10.47,34.00,1026.22,26.09,37.55,0.17,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,29,10.45,33.99,1026.22,26.09,37.52,0.16,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,30,10.45,34.00,1026.23,26.10,37.54,0.16,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,31,10.47,34.00,1026.23,26.09,37.57,0.16,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,32,10.51,34.02,1026.24,26.10,37.61,0.16,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,33,10.53,34.03,1026.25,26.10,37.65,0.15,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,34,10.55,34.04,1026.26,26.11,37.68,0.15,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,35,10.57,34.05,1026.27,26.11,37.71,0.16,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,36,10.58,34.07,1026.29,26.13,37.74,0.16,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,37,10.57,34.10,1026.32,26.15,37.76,0.18,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,38,10.55,34.12,1026.34,26.17,37.76,0.18,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,39,10.54,34.13,1026.36,26.18,37.76,0.17,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,40,10.52,34.14,1026.37,26.19,37.75,0.17,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,41,10.50,34.15,1026.39,26.20,37.74,0.16,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,42,10.48,34.16,1026.40,26.21,37.73,0.16,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,43,10.45,34.16,1026.41,26.22,37.71,0.17,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,44,10.44,34.16,1026.42,26.22,37.70,0.18,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,45,10.42,34.17,1026.43,26.23,37.69,0.19,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,46,10.40,34.17,1026.45,26.24,37.67,0.19,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,47,10.37,34.18,1026.46,26.25,37.65,0.17,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,48,10.35,34.18,1026.47,26.25,37.64,0.17,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,49,10.35,34.18,1026.47,26.25,37.64,0.17,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,50,10.36,34.19,1026.48,26.26,37.65,0.17,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,51,10.37,34.20,1026.50,26.27,37.67,0.17,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,52,10.37,34.21,1026.51,26.27,37.68,0.19,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,53,10.36,34.22,1026.52,26.28,37.69,0.19,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,54,10.35,34.23,1026.53,26.29,37.69,0.19,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,55,10.35,34.24,1026.55,26.30,37.69,0.20,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,56,10.35,34.24,1026.56,26.30,37.70,0.19,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,57,10.35,34.25,1026.56,26.30,37.70,0.19,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,58,10.35,34.25,1026.57,26.31,37.70,0.18,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,59,10.35,34.25,1026.57,26.31,37.70,0.18,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,60,10.35,34.26,1026.58,26.31,37.71,0.17,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,61,10.35,34.26,1026.59,26.32,37.72,0.16,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,62,10.36,34.27,1026.60,26.32,37.74,0.16,SBE19plus_01906562_2018_09_11_0093.hex
Centro,27,155,9/10/2018,9:23,-36.67,-73.31,127,63,10.36,34.28,1026.61,26.33,37.74,0.16,SBE19plus_01906562_2018_09_11_0093.hex
