Zona,Transecta,Estación,Fecha,Hora,Latitud,Longitud,Profundidad,Temperatura,Salinidad,Oxígeno,Densidad,Sigma-t,Conductividad,Fluorescencia,SBE,Oxygeno,Chl-a
Sur,43,227,10/25/2015,10:01,-37.834,-73.834,101,10.934,34.483,0.772,1026.843,26.388,38.503,0.364,19 Plus V2,0.761,0.157
Sur,43,227,10/25/2015,10:01,-37.834,-73.834,102,10.928,34.485,0.763,1026.846,26.390,38.499,0.362,19 Plus V2,0.752,0.157
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,1,NA,NA,NA,NA,NA,NA,NA,19 Plus V2,NA,NA
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,2,13.160,33.030,5.510,1024.844,24.836,39.097,31.287,19 Plus V2,5.536,5.195
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,3,13.147,33.110,5.473,1024.915,24.901,39.138,31.338,19 Plus V2,5.498,5.203
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,4,13.061,33.390,5.294,1025.157,25.139,39.302,29.829,19 Plus V2,5.318,4.957
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,5,12.960,33.520,5.220,1025.281,25.259,39.348,28.656,19 Plus V2,5.243,4.766
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,6,12.914,33.535,5.161,1025.304,25.277,39.348,26.994,19 Plus V2,5.184,4.495
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,7,12.878,33.558,5.065,1025.334,25.303,39.333,26.807,19 Plus V2,5.087,4.465
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,8,12.836,33.572,4.977,1025.357,25.321,39.312,27.519,19 Plus V2,4.998,4.581
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,9,12.810,33.579,4.908,1025.370,25.330,39.300,27.748,19 Plus V2,4.929,4.618
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,10,12.797,33.583,4.873,1025.381,25.336,39.298,27.664,19 Plus V2,4.894,4.604
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,11,12.792,33.588,4.852,1025.390,25.341,39.300,27.655,19 Plus V2,4.872,4.603
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,12,12.787,33.595,4.783,1025.401,25.347,39.302,26.501,19 Plus V2,4.803,4.415
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,13,12.738,33.640,4.670,1025.453,25.395,39.291,25.568,19 Plus V2,4.690,4.263
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,14,12.696,33.651,4.501,1025.473,25.409,39.277,25.008,19 Plus V2,4.519,4.172
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,15,12.607,33.737,4.355,1025.564,25.498,39.266,21.639,19 Plus V2,4.372,3.623
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,16,12.520,33.794,4.214,1025.629,25.557,39.252,18.287,19 Plus V2,4.230,3.077
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,17,12.339,33.962,4.045,1025.806,25.731,39.202,15.791,19 Plus V2,4.059,2.670
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,18,12.151,34.009,3.980,1025.882,25.801,39.092,14.967,19 Plus V2,3.994,2.536
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,19,12.031,34.003,3.938,1025.898,25.814,39.007,13.666,19 Plus V2,3.952,2.324
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,20,11.978,33.999,3.913,1025.911,25.820,38.974,12.298,19 Plus V2,3.927,2.101
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,21,11.945,34.000,3.837,1025.917,25.825,38.934,9.871,19 Plus V2,3.850,1.706
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,22,11.930,34.019,3.745,1025.941,25.842,38.933,9.264,19 Plus V2,3.757,1.607
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,23,11.897,34.049,3.621,1025.976,25.873,38.919,8.617,19 Plus V2,3.633,1.502
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,24,11.822,34.064,3.585,1026.006,25.900,38.869,8.353,19 Plus V2,3.596,1.459
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,25,11.795,34.064,3.555,1026.016,25.903,38.853,8.362,19 Plus V2,3.566,1.460
Sur,45,233,10/24/2015,23:24,-38.001,-73.500,26,11.780,34.064,3.590,1026.022,25.905,38.846,8.419,19 Plus V2,3.601,1.469
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,1,13.561,32.833,5.513,1024.607,24.602,39.183,13.267,19 Plus V2,5.539,2.259
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,2,13.558,32.836,5.458,1024.614,24.605,39.210,13.256,19 Plus V2,5.483,2.257
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,3,13.554,32.833,5.444,1024.618,24.604,39.212,13.306,19 Plus V2,5.470,2.265
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,4,13.555,32.831,5.449,1024.620,24.602,39.215,13.957,19 Plus V2,5.475,2.371
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,5,13.552,32.836,5.450,1024.628,24.607,39.215,16.700,19 Plus V2,5.475,2.818
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,6,13.539,32.847,5.499,1024.647,24.621,39.214,20.539,19 Plus V2,5.525,3.444
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,7,13.530,32.835,5.438,1024.643,24.609,39.213,26.922,19 Plus V2,5.463,4.483
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,8,13.359,33.014,5.153,1024.832,24.798,39.173,29.988,19 Plus V2,5.176,4.983
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,9,13.160,33.197,5.073,1025.031,24.991,39.135,29.085,19 Plus V2,5.095,4.836
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,10,13.008,33.252,4.975,1025.094,25.047,39.125,27.272,19 Plus V2,4.996,4.540
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,11,12.867,33.341,4.679,1025.191,25.143,39.084,21.846,19 Plus V2,4.698,3.657
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,12,12.670,33.481,4.507,1025.353,25.300,38.983,19.112,19 Plus V2,4.525,3.211
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,13,12.411,33.568,4.474,1025.482,25.423,38.834,17.969,19 Plus V2,4.492,3.025
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,14,12.225,33.553,4.387,1025.491,25.429,38.719,16.224,19 Plus V2,4.404,2.741
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,15,12.148,33.570,4.271,1025.523,25.456,38.665,14.563,19 Plus V2,4.287,2.470
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,16,12.077,33.599,4.185,1025.564,25.493,38.625,12.933,19 Plus V2,4.201,2.205
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,17,12.001,33.644,4.053,1025.620,25.543,38.592,10.449,19 Plus V2,4.068,1.800
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,18,11.920,33.675,3.901,1025.660,25.580,38.556,7.615,19 Plus V2,3.915,1.338
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,19,11.820,33.757,3.825,1025.756,25.671,38.500,6.374,19 Plus V2,3.838,1.136
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,20,11.698,33.751,3.799,1025.774,25.683,38.421,5.867,19 Plus V2,3.812,1.054
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,21,11.636,33.752,3.783,1025.784,25.690,38.384,5.578,19 Plus V2,3.795,1.007
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,22,11.617,33.753,3.780,1025.792,25.694,38.380,5.526,19 Plus V2,3.793,0.998
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,23,11.616,33.754,3.766,1025.796,25.694,38.380,5.508,19 Plus V2,3.779,0.995
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,24,11.619,33.757,3.781,1025.804,25.695,38.384,5.490,19 Plus V2,3.794,0.992
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,25,11.623,33.758,3.769,1025.809,25.695,38.391,5.440,19 Plus V2,3.781,0.984
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,26,11.630,33.767,3.749,1025.815,25.701,38.408,5.493,19 Plus V2,3.761,0.993
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,27,11.633,33.780,3.721,1025.834,25.711,38.418,5.723,19 Plus V2,3.733,1.030
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,28,11.637,33.766,3.631,1025.825,25.699,38.435,5.198,19 Plus V2,3.642,0.945
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,29,11.625,33.876,3.582,1025.917,25.789,38.492,4.477,19 Plus V2,3.592,0.827
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,30,11.588,33.922,3.551,1025.968,25.834,38.497,4.028,19 Plus V2,3.562,0.754
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,31,11.550,33.935,3.502,1025.989,25.849,38.496,3.603,19 Plus V2,3.512,0.685
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,32,11.488,33.988,3.406,1026.046,25.904,38.475,3.096,19 Plus V2,3.415,0.602
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,33,11.411,34.024,3.359,1026.095,25.948,38.437,2.952,19 Plus V2,3.368,0.579
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,34,11.376,34.014,3.338,1026.097,25.942,38.421,2.836,19 Plus V2,3.347,0.560
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,35,11.357,34.026,3.298,1026.110,25.954,38.411,2.585,19 Plus V2,3.307,0.519
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,36,11.338,34.034,3.281,1026.125,25.964,38.401,2.361,19 Plus V2,3.290,0.483
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,37,11.325,34.034,3.236,1026.133,25.966,38.395,2.189,19 Plus V2,3.244,0.454
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,38,11.300,34.052,3.161,1026.156,25.986,38.382,2.068,19 Plus V2,3.168,0.435
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,39,11.271,34.065,3.104,1026.176,26.002,38.368,2.062,19 Plus V2,3.111,0.434
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,40,11.248,34.071,2.945,1026.189,26.009,38.359,2.179,19 Plus V2,2.951,0.453
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,41,11.226,34.087,2.576,1026.209,26.026,38.352,2.443,19 Plus V2,2.579,0.496
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,42,11.200,34.103,2.299,1026.232,26.044,38.345,2.588,19 Plus V2,2.300,0.520
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,43,11.173,34.125,2.143,1026.260,26.066,38.344,2.524,19 Plus V2,2.143,0.509
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,44,11.145,34.152,1.975,1026.288,26.091,38.346,2.120,19 Plus V2,1.974,0.443
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,45,11.115,34.193,1.886,1026.331,26.129,38.350,1.829,19 Plus V2,1.884,0.396
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,46,11.080,34.233,1.867,1026.374,26.168,38.350,1.603,19 Plus V2,1.865,0.359
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,47,11.043,34.254,1.877,1026.401,26.190,38.345,1.318,19 Plus V2,1.874,0.313
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,48,11.003,34.273,1.887,1026.428,26.213,38.327,1.140,19 Plus V2,1.885,0.284
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,49,10.972,34.283,1.858,1026.445,26.225,38.316,1.046,19 Plus V2,1.856,0.268
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,50,10.959,34.290,1.825,1026.456,26.232,38.315,0.946,19 Plus V2,1.822,0.252
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,51,10.955,34.299,1.789,1026.467,26.239,38.319,0.931,19 Plus V2,1.786,0.249
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,52,10.957,34.308,1.756,1026.479,26.245,38.332,0.905,19 Plus V2,1.753,0.245
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,53,10.962,34.319,1.722,1026.491,26.253,38.349,0.852,19 Plus V2,1.718,0.237
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,54,10.963,34.332,1.680,1026.505,26.263,38.361,0.768,19 Plus V2,1.676,0.223
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,55,10.959,34.341,1.658,1026.518,26.271,38.365,0.717,19 Plus V2,1.654,0.215
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,56,10.952,34.347,1.635,1026.528,26.278,38.365,0.697,19 Plus V2,1.631,0.211
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,57,10.945,34.350,1.589,1026.536,26.281,38.361,0.657,19 Plus V2,1.585,0.205
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,58,10.932,34.360,1.554,1026.552,26.292,38.351,0.661,19 Plus V2,1.549,0.206
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,59,10.906,34.362,1.524,1026.566,26.299,38.327,0.657,19 Plus V2,1.519,0.205
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,60,10.883,34.359,1.378,1026.568,26.299,38.319,0.636,19 Plus V2,1.372,0.201
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,61,10.886,34.364,1.224,1026.575,26.301,38.327,0.607,19 Plus V2,1.217,0.197
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,62,10.902,34.371,1.120,1026.582,26.304,38.353,0.615,19 Plus V2,1.112,0.198
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,63,10.925,34.383,1.044,1026.591,26.309,38.388,0.646,19 Plus V2,1.035,0.203
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,64,10.945,34.398,0.979,1026.604,26.317,38.419,0.687,19 Plus V2,0.970,0.210
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,65,10.955,34.410,0.911,1026.617,26.325,38.439,0.688,19 Plus V2,0.901,0.210
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,66,10.959,34.421,0.878,1026.630,26.333,38.452,0.700,19 Plus V2,0.868,0.212
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,67,10.956,34.431,0.812,1026.643,26.342,38.458,0.698,19 Plus V2,0.802,0.212
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,68,10.950,34.438,0.734,1026.653,26.349,38.459,0.689,19 Plus V2,0.723,0.210
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,69,10.942,34.447,0.702,1026.668,26.357,38.460,0.678,19 Plus V2,0.691,0.208
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,70,10.934,34.455,0.680,1026.679,26.365,38.463,0.654,19 Plus V2,0.668,0.204
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,71,10.927,34.465,0.670,1026.693,26.374,38.465,0.636,19 Plus V2,0.659,0.202
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,72,10.921,34.470,0.666,1026.702,26.379,38.466,0.625,19 Plus V2,0.654,0.200
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,73,10.918,34.473,0.667,1026.708,26.381,38.467,0.653,19 Plus V2,0.655,0.204
Sur,45,234,10/25/2015,0:05,-38.001,-73.586,74,10.917,34.473,0.731,1026.714,26.381,38.467,0.716,19 Plus V2,0.720,0.214
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,1,13.655,33.169,5.307,1024.848,24.843,39.652,2.377,19 Plus V2,5.331,0.485
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,2,13.657,33.168,5.249,1024.850,24.842,39.657,2.361,19 Plus V2,5.273,0.483
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,3,13.657,33.167,5.252,1024.854,24.842,39.659,2.380,19 Plus V2,5.276,0.486
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,4,13.658,33.166,5.269,1024.859,24.840,39.661,2.407,19 Plus V2,5.293,0.490
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,5,13.660,33.166,5.271,1024.863,24.840,39.664,2.431,19 Plus V2,5.295,0.494
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,6,13.660,33.166,5.256,1024.866,24.840,39.666,2.491,19 Plus V2,5.280,0.504
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,7,13.658,33.167,5.247,1024.872,24.842,39.666,2.654,19 Plus V2,5.271,0.530
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,8,13.655,33.163,5.252,1024.875,24.839,39.667,3.062,19 Plus V2,5.276,0.597
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,9,13.655,33.161,5.298,1024.879,24.837,39.667,4.291,19 Plus V2,5.322,0.797
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,10,13.623,33.190,5.352,1024.912,24.869,39.646,7.175,19 Plus V2,5.376,1.267
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,11,13.520,33.267,5.342,1025.010,24.963,39.555,9.387,19 Plus V2,5.366,1.627
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,12,13.370,33.198,5.374,1024.997,24.942,39.411,11.469,19 Plus V2,5.399,1.966
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,13,13.223,33.232,5.312,1025.048,24.990,39.290,13.989,19 Plus V2,5.336,2.377
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,14,13.001,33.265,5.213,1025.127,25.066,39.101,16.036,19 Plus V2,5.236,2.710
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,15,12.870,33.266,5.184,1025.155,25.088,38.999,17.203,19 Plus V2,5.207,2.900
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,16,12.779,33.264,5.113,1025.172,25.099,38.935,18.071,19 Plus V2,5.135,3.042
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,17,12.642,33.340,4.993,1025.266,25.191,38.843,18.022,19 Plus V2,5.015,3.034
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,18,12.476,33.378,4.922,1025.334,25.254,38.739,17.484,19 Plus V2,4.943,2.946
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,19,12.366,33.402,4.871,1025.371,25.286,38.688,16.620,19 Plus V2,4.892,2.805
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,20,12.310,33.421,4.804,1025.395,25.307,38.673,15.463,19 Plus V2,4.824,2.617
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,21,12.286,33.439,4.765,1025.418,25.325,38.667,14.864,19 Plus V2,4.785,2.519
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,22,12.262,33.453,4.721,1025.440,25.341,38.661,14.059,19 Plus V2,4.740,2.388
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,23,12.235,33.471,4.605,1025.463,25.359,38.657,12.937,19 Plus V2,4.624,2.205
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,24,12.138,33.553,4.539,1025.552,25.447,38.631,12.505,19 Plus V2,4.557,2.135
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,25,12.094,33.557,4.528,1025.564,25.453,38.627,12.425,19 Plus V2,4.547,2.122
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,26,12.085,33.561,4.526,1025.575,25.457,38.627,12.215,19 Plus V2,4.544,2.088
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,27,12.085,33.564,4.527,1025.581,25.458,38.624,11.601,19 Plus V2,4.545,1.988
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,28,12.073,33.579,4.520,1025.597,25.473,38.621,9.782,19 Plus V2,4.538,1.691
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,29,12.048,33.588,4.541,1025.617,25.488,38.605,7.967,19 Plus V2,4.559,1.396
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,30,12.018,33.581,4.583,1025.622,25.486,38.581,6.019,19 Plus V2,4.602,1.078
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,31,11.912,33.637,4.515,1025.695,25.557,38.498,4.462,19 Plus V2,4.533,0.825
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,32,11.790,33.639,4.419,1025.722,25.579,38.409,3.767,19 Plus V2,4.436,0.711
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,33,11.736,33.649,4.224,1025.742,25.593,38.382,3.053,19 Plus V2,4.239,0.595
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,34,11.644,33.721,3.964,1025.822,25.671,38.344,2.356,19 Plus V2,3.978,0.482
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,35,11.534,33.768,3.792,1025.883,25.726,38.297,1.998,19 Plus V2,3.804,0.423
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,36,11.474,33.787,3.663,1025.909,25.749,38.275,1.702,19 Plus V2,3.674,0.375
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,37,11.421,33.839,3.620,1025.967,25.802,38.259,1.575,19 Plus V2,3.631,0.354
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,38,11.361,33.863,3.593,1026.003,25.832,38.233,1.490,19 Plus V2,3.604,0.341
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,39,11.312,33.868,3.579,1026.016,25.841,38.209,1.386,19 Plus V2,3.590,0.324
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,40,11.278,33.892,3.664,1026.045,25.866,38.198,1.305,19 Plus V2,3.675,0.310
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,41,11.244,33.912,3.755,1026.071,25.887,38.191,1.262,19 Plus V2,3.767,0.303
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,42,11.215,33.943,3.623,1026.104,25.916,38.190,1.320,19 Plus V2,3.634,0.313
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,43,11.181,33.969,3.477,1026.136,25.944,38.180,1.354,19 Plus V2,3.487,0.318
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,44,11.151,33.980,3.410,1026.155,25.958,38.167,1.357,19 Plus V2,3.420,0.319
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,45,11.126,33.990,3.378,1026.172,25.970,38.157,1.352,19 Plus V2,3.387,0.318
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,46,11.104,34.003,3.317,1026.191,25.983,38.155,1.355,19 Plus V2,3.326,0.319
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,47,11.090,34.007,3.217,1026.199,25.988,38.155,1.412,19 Plus V2,3.225,0.328
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,48,11.087,34.019,3.132,1026.212,25.997,38.163,1.465,19 Plus V2,3.139,0.337
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,49,11.093,34.040,3.051,1026.232,26.012,38.191,1.415,19 Plus V2,3.057,0.328
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,50,11.104,34.068,2.985,1026.255,26.031,38.228,1.357,19 Plus V2,2.991,0.319
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,51,11.104,34.101,2.913,1026.288,26.059,38.253,1.325,19 Plus V2,2.919,0.314
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,52,11.097,34.111,2.868,1026.299,26.067,38.263,1.283,19 Plus V2,2.874,0.307
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,53,11.093,34.127,2.821,1026.317,26.080,38.273,1.256,19 Plus V2,2.826,0.302
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,54,11.089,34.142,2.749,1026.336,26.093,38.282,1.213,19 Plus V2,2.754,0.295
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,55,11.091,34.135,2.607,1026.334,26.086,38.295,1.142,19 Plus V2,2.610,0.284
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,56,11.123,34.181,2.522,1026.364,26.115,38.365,1.038,19 Plus V2,2.525,0.267
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,57,11.133,34.209,2.504,1026.391,26.137,38.396,1.033,19 Plus V2,2.507,0.266
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,58,11.131,34.221,2.468,1026.409,26.147,38.405,1.045,19 Plus V2,2.470,0.268
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,59,11.126,34.223,2.384,1026.415,26.149,38.407,1.050,19 Plus V2,2.385,0.269
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,60,11.115,34.236,2.318,1026.430,26.162,38.408,1.034,19 Plus V2,2.319,0.266
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,61,11.106,34.250,2.306,1026.449,26.175,38.413,1.026,19 Plus V2,2.307,0.265
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,62,11.102,34.254,2.258,1026.458,26.178,38.418,0.991,19 Plus V2,2.258,0.259
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,63,11.092,34.269,2.112,1026.472,26.192,38.421,0.859,19 Plus V2,2.111,0.238
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,64,11.079,34.289,2.073,1026.496,26.211,38.424,0.812,19 Plus V2,2.073,0.230
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,65,11.071,34.296,2.053,1026.510,26.217,38.426,0.773,19 Plus V2,2.052,0.224
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,66,11.065,34.296,2.017,1026.516,26.218,38.427,0.755,19 Plus V2,2.015,0.221
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,67,11.057,34.310,1.970,1026.529,26.229,38.432,0.722,19 Plus V2,1.968,0.216
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,68,11.053,34.317,1.931,1026.540,26.236,38.435,0.680,19 Plus V2,1.929,0.209
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,69,11.048,34.321,1.906,1026.549,26.240,38.435,0.665,19 Plus V2,1.904,0.206
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,70,11.040,34.328,1.888,1026.562,26.248,38.434,0.652,19 Plus V2,1.885,0.204
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,71,11.033,34.330,1.806,1026.567,26.249,38.434,0.611,19 Plus V2,1.803,0.197
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,72,11.026,34.343,1.727,1026.584,26.262,38.436,0.585,19 Plus V2,1.723,0.193
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,73,11.019,34.351,1.680,1026.597,26.269,38.440,0.575,19 Plus V2,1.676,0.191
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,74,11.016,34.355,1.648,1026.604,26.273,38.444,0.557,19 Plus V2,1.644,0.189
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,75,11.012,34.366,1.626,1026.618,26.282,38.450,0.555,19 Plus V2,1.621,0.188
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,76,11.008,34.371,1.603,1026.628,26.286,38.453,0.552,19 Plus V2,1.598,0.188
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,77,11.006,34.375,1.587,1026.634,26.289,38.455,0.544,19 Plus V2,1.583,0.187
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,78,11.003,34.378,1.562,1026.643,26.292,38.456,0.530,19 Plus V2,1.558,0.184
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,79,11.000,34.381,1.533,1026.650,26.296,38.456,0.510,19 Plus V2,1.528,0.181
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,80,10.993,34.386,1.499,1026.659,26.301,38.455,0.487,19 Plus V2,1.494,0.177
Sur,45,235,10/25/2015,0:47,-38.002,-73.668,81,10.986,34.392,1.459,1026.670,26.307,38.452,0.444,19 Plus V2,1.454,0.170
