buque,EST,lat(g) ,lat(m) ,long (g),long (m),a¤o,Mes,Dia,Hora,minuto,ecosonda,dirolas, Olasalt, olasper, dirviento, intviento, Presatmosf,Tseco,thum,Tiempo,nubes,cantnubes,visibilidad, profundidad, temp, salinidad (psu), sigma, oxigsensor, cloasensor, oxiw, cloa, feop
Abate Molina,113,40,50,73,54.4,13,1,28,20,0,110,230,2,2,250,4,1021.5,16.5,15.5,4,7,8,2,20,9.896,34.369,26.477,2.013,5.045,1.94,0.5,0.56
Abate Molina,113,40,50,73,54.4,13,1,28,20,0,110,230,2,2,250,4,1021.5,16.5,15.5,4,7,8,2,22,9.873,34.368,26.48,1.967,4.386,        ,        ,       
Abate Molina,113,40,50,73,54.4,13,1,28,20,0,110,230,2,2,250,4,1021.5,16.5,15.5,4,7,8,2,24,9.855,34.37,26.485,1.879,4.36,        ,        ,       
Abate Molina,113,40,50,73,54.4,13,1,28,20,0,110,230,2,2,250,4,1021.5,16.5,15.5,4,7,8,2,25,9.835,34.373,26.49,1.836,3.603,        ,        ,       
Abate Molina,113,40,50,73,54.4,13,1,28,20,0,110,230,2,2,250,4,1021.5,16.5,15.5,4,7,8,2,26,9.805,34.376,26.498,1.77,3.505,        ,        ,       
Abate Molina,113,40,50,73,54.4,13,1,28,20,0,110,230,2,2,250,4,1021.5,16.5,15.5,4,7,8,2,28,9.723,34.39,26.521,1.52,3.827,        ,        ,       
Abate Molina,113,40,50,73,54.4,13,1,28,20,0,110,230,2,2,250,4,1021.5,16.5,15.5,4,7,8,2,30,9.7,34.398,26.532,1.217,2.444,        ,0.47,0.09
Abate Molina,113,40,50,73,54.4,13,1,28,20,0,110,230,2,2,250,4,1021.5,16.5,15.5,4,7,8,2,35,9.683,34.415,26.548,1.047,1.31,        ,        ,       
Abate Molina,113,40,50,73,54.4,13,1,28,20,0,110,230,2,2,250,4,1021.5,16.5,15.5,4,7,8,2,40,9.682,34.415,26.549,1.037,1.326,        ,        ,       
Abate Molina,113,40,50,73,54.4,13,1,28,20,0,110,230,2,2,250,4,1021.5,16.5,15.5,4,7,8,2,45,9.683,34.416,26.549,1.038,0.998,        ,        ,       
Abate Molina,113,40,50,73,54.4,13,1,28,20,0,110,230,2,2,250,4,1021.5,16.5,15.5,4,7,8,2,50,9.663,34.423,26.558,0.978,0.868,1.5,1.82,0.64
Abate Molina,113,40,50,73,54.4,13,1,28,20,0,110,230,2,2,250,4,1021.5,16.5,15.5,4,7,8,2,60,9.638,34.427,26.566,0.929,0.775,        ,        ,       
Abate Molina,113,40,50,73,54.4,13,1,28,20,0,110,230,2,2,250,4,1021.5,16.5,15.5,4,7,8,2,70,9.615,34.429,26.571,0.865,0.732,        ,        ,       
Abate Molina,113,40,50,73,54.4,13,1,28,20,0,110,230,2,2,250,4,1021.5,16.5,15.5,4,7,8,2,75,9.614,34.429,26.571,0.839,0.779,0.82,0.62,0.47
Abate Molina,113,40,50,73,54.4,13,1,28,20,0,110,230,2,2,250,4,1021.5,16.5,15.5,4,7,8,2,80,9.615,34.429,26.57,0.834,0.873,        ,        ,       
Abate Molina,113,40,50,73,54.4,13,1,28,20,0,110,230,2,2,250,4,1021.5,16.5,15.5,4,7,8,2,90,9.582,34.432,26.578,0.772,0.771,        ,        ,       
Abate Molina,113,40,50,73,54.4,13,1,28,20,0,110,230,2,2,250,4,1021.5,16.5,15.5,4,7,8,2,100,9.55,34.435,26.586,0.708,0.731,0.69,0.97,0.4
Abate Molina,113,40,50,73,54.4,13,1,28,20,0,110,230,2,2,250,4,1021.5,16.5,15.5,4,7,8,2,101,9.544,34.435,26.587,0.707,0.73,        ,        ,       
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,2,14.331,33.819,25.212,8.003,1.086,7.72,1.37,0.35
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,4,13.609,33.833,25.371,8.085,1.016,        ,        ,       
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,5,13.24,33.933,25.513,8.345,1.115,8.74,0.85,0.13
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,6,13.11,33.985,25.592,8.597,1.271,        ,        ,       
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,8,12.091,34.051,25.838,8.719,2.269,        ,        ,       
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,10,11.077,34.17,26.115,7.324,2.761,6.83,2.34,0.37
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,12,10.755,34.187,26.186,6.067,3.34,        ,        ,       
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,14,10.276,34.148,26.233,5.721,2.951,        ,        ,       
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,15,10.165,34.139,26.249,5.439,3.035,        ,        ,       
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,16,10.117,34.144,26.26,5.045,3.225,        ,        ,       
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,18,10.207,34.178,26.275,4.576,2.966,        ,        ,       
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,20,10.222,34.24,26.323,4.508,2.457,4.93,2.95,0.67
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,22,10.065,34.288,26.386,3.738,1.969,        ,        ,       
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,24,9.958,34.347,26.446,3.342,1.623,        ,        ,       
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,25,9.961,34.361,26.459,2.842,1.431,        ,        ,       
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,26,9.961,34.363,26.461,2.344,1.368,        ,        ,       
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,28,9.926,34.369,26.473,2.168,1.416,        ,        ,       
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,30,9.863,34.377,26.488,2.077,1.224,2.71,3.85,1.16
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,35,9.742,34.389,26.52,1.341,0.956,        ,        ,       
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,40,9.679,34.405,26.542,1,0.837,        ,        ,       
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,45,9.671,34.411,26.547,0.96,0.906,        ,        ,       
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,50,9.67,34.411,26.548,0.952,0.941,        ,1.34,0.5
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,60,9.67,34.411,26.548,0.938,0.958,        ,        ,       
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,70,9.67,34.411,26.547,0.932,0.979,        ,        ,       
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,75,9.67,34.411,26.547,0.921,0.945,0.81,0.78,0.39
Abate Molina,114,41,0,73,58.4,13,1,28,23,10,87,230,2,2,100,10,1024,15.5,15,4,7,8,2,76,9.671,34.411,26.547,0.922,1.153,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,2,14.644,33.405,24.818,8.798,2.676,8.83,3.48,0.92
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,4,14.524,33.407,24.849,8.895,2.422,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,5,14.375,33.401,24.89,8.789,2.203,9.43,1.98,0.28
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,6,13.591,33.394,25.026,9.395,2.354,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,8,12.7,33.478,25.27,8.979,3.629,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,10,12.341,33.543,25.391,6.342,8.337,7.08,8.5,0.8
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,12,12.012,33.573,25.474,5.788,10.893,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,14,11.679,33.625,25.579,5.408,16.331,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,15,11.43,33.643,25.638,5.273,14.869,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,16,11.263,33.647,25.674,4.995,7.931,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,18,10.878,33.7,25.786,4.422,5.786,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,20,10.465,33.757,25.898,4.334,2.934,4.68,1.85,0.31
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,22,10.293,33.779,25.948,4.171,0.602,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,24,10.227,33.788,25.971,4.165,0.553,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,25,10.072,33.801,26.005,4.18,0.561,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,26,9.911,33.815,26.039,4.232,0.51,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,28,9.711,33.834,26.091,4.573,0.59,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,30,9.505,33.853,26.138,4.903,0.454,4.39,0.46,0.33
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,35,9.215,33.946,26.257,4.334,0.396,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,40,9.168,33.989,26.299,4.202,0.381,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,45,9.156,34.046,26.346,3.962,0.359,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,50,9.208,34.082,26.365,3.873,0.354,        ,0.61,0.28
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,60,9.14,34.133,26.417,3.633,0.332,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,70,9.145,34.191,26.461,2.817,0.349,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,75,9.417,34.284,26.491,2.275,0.347,        ,0.62,0.26
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,80,9.557,34.338,26.51,1.972,0.359,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,90,9.51,34.37,26.542,1.711,0.349,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,100,9.437,34.394,26.572,1.743,0.328,1.5,0.12,0.25
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,120,9.38,34.448,26.625,1.155,0.359,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,125,9.338,34.447,26.631,1.195,0.362,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,140,9.181,34.451,26.659,0.946,0.362,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,150,9.073,34.452,26.676,1.016,0.403,        ,        ,       
Abate Molina,115,41,0,74,3.7,13,1,29,0,5,170,230,2,2,250,8,1024,16,15,4,7,8,2,151,9.06,34.452,26.678,1.034,0.388,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,2,15.309,33.392,24.661,8.097,0.769,8.01,0.75,0.14
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,4,15.472,33.386,24.625,8.116,0.74,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,5,15.459,33.388,24.63,8.114,0.72,8.15,0.63,0.21
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,6,15.404,33.392,24.646,8.103,0.655,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,8,14.44,33.438,24.874,7.961,1.569,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,10,14.291,33.456,24.933,7.96,1.777,7.9,1.37,0.45
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,12,14.145,33.459,24.965,8.662,2.104,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,14,14.148,33.483,24.988,8.787,1.693,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,15,14.058,33.485,25.003,8.651,1.564,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,16,14.009,33.478,25.01,8.437,1.729,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,18,13.769,33.435,25.027,8.597,1.824,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,20,13.369,33.404,25.078,9.189,1.473,9.78,2.1,0.19
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,22,13.138,33.433,25.162,9.822,2.113,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,24,12.535,33.538,25.345,8.056,3.58,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,25,12.389,33.556,25.392,6.219,6.023,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,26,12.23,33.576,25.442,5.322,6.862,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,28,11.612,33.649,25.61,5.583,4.416,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,30,11.35,33.676,25.683,5.383,3.065,5.69,3.03,0.68
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,35,10.907,33.72,25.801,5.524,0.693,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,40,10.053,33.821,26.021,4.675,0.443,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,45,9.643,33.863,26.123,4.546,0.419,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,50,9.428,33.888,26.178,5.509,0.393,5.09,0.34,0.3
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,60,9.278,33.959,26.258,5.393,0.357,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,70,9.714,34.133,26.32,4.061,0.375,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,75,9.693,34.164,26.353,3.92,0.423,3.9,0.43,0.38
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,80,9.888,34.251,26.387,3.437,0.385,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,90,9.931,34.307,26.423,2.932,0.398,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,100,9.898,34.337,26.451,2.634,0.391,2.92,0.35,0.47
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,120,9.59,34.38,26.537,1.812,0.344,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,125,9.524,34.387,26.552,1.584,0.344,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,140,9.525,34.428,26.585,1.195,0.352,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,150,9.466,34.441,26.605,1.203,0.342,1.05,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,160,9.399,34.452,26.625,1.155,0.349,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,170,9.34,34.468,26.647,1.137,0.342,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,175,9.294,34.479,26.663,1.135,0.333,        ,        ,       
Abate Molina,116,41,0,74,10.5,13,1,29,1,20,205,230,2,2,250,10,1023.5,15,14,2,7,8,4,180,9.207,34.479,26.676,1.141,0.339,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,2,16.472,33.39,24.402,6.92,1.1,6.08,0.37,0.08
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,4,16.47,33.392,24.404,6.947,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,5,16.431,33.391,24.413,6.962,1.33,6.54,0.37,0.07
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,6,16.327,33.39,24.439,7.007,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,8,15.761,33.382,24.562,7.105,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,10,15.079,33.394,24.712,7.293,3.28,        ,0.36,0.11
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,12,14.921,33.393,24.75,7.55,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,14,14.817,33.387,24.769,7.715,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,15,14.721,33.392,24.791,7.669,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,16,14.668,33.401,24.81,7.667,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,18,14.634,33.415,24.828,7.574,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,20,14.625,33.423,24.838,7.482,0.63,        ,0.22,0.17
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,22,14.565,33.42,24.848,7.393,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,24,14.508,33.421,24.86,7.384,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,25,14.502,33.428,24.867,7.354,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,26,14.495,33.449,24.885,7.292,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,28,14.394,33.506,24.951,6.872,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,30,14.235,33.58,25.037,6.38,0.9,8.07,0.8,0.25
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,35,13.753,33.677,25.227,6.162,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,40,11.683,33.709,25.645,5.913,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,45,10.93,33.671,25.753,3.417,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,50,10.698,33.758,25.863,4.986,0.26,        ,0.3,0.13
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,60,9.803,33.821,26.065,6.105,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,70,9.62,33.871,26.134,6.109,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,75,9.599,33.903,26.165,6.067,0.57,5.81,0.74,0.06
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,80,9.367,33.908,26.206,6.076,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,90,9.46,33.987,26.25,5.827,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,100,9.713,34.152,26.338,3.751,0.2,4.19,0.39,0.12
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,120,9.749,34.28,26.432,2.639,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,125,9.755,34.305,26.45,2.402,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,140,9.673,34.341,26.492,2.104,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,150,9.533,34.35,26.522,2.102,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,160,9.34,34.356,26.558,2.416,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,170,9.465,34.401,26.574,1.878,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,175,9.4,34.405,26.588,1.904,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,180,9.351,34.412,26.601,1.952,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,190,9.379,34.436,26.615,1.631,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,200,9.361,34.461,26.637,1.516,         ,1.22,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,225,9.281,34.479,26.665,1.416,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,250,9.104,34.481,26.695,1.362,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,275,8.739,34.455,26.733,1.501,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,300,8.549,34.45,26.759,1.687,         ,1.82,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,325,8.16,34.423,26.797,1.969,         ,        ,        ,       
Abate Molina,117,41,0,74,19.7,13,1,29,2,48,550,230,2,2,250,8,1023,16,15,2,7,8,6,350,7.885,34.403,26.822,2.261,         ,        ,        ,       
