Crucero,Pais,Buque,n_EST,latitud ,min_lat ,longitud,min_long,Año,Mes,Dia,Hora,minuto,prof_eco,dir_olas, Olas_alt, olas_per, dir_vto, int_vto, Pres_atm,T_seco,hum_rel,Tpo_pres,Tipo_nub,cant_nub,visibili, prof, temp, salinida, sigma_t, oxigeno, fluor, oxiw, cloa, feop
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,15,20.256,34.75,24.506,5.801,0.795,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,16,20.168,34.746,24.535,5.801,0.742,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,18,19.871,34.725,24.717,5.786,0.822,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,20,18.828,34.703,24.908,5.674,0.803,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,21,18.469,34.662,25.21,5.356,0.747,5.71,0.48,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,22,17.611,34.674,25.117,5.441,0.764,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,24,16.084,34.639,25.3,5.104,0.753,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,25,15.814,34.607,25.433,4.827,0.724,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,26,15.732,34.594,25.489,4.746,0.585,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,28,15.529,34.576,25.527,4.697,0.467,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,30,15.207,34.547,25.567,4.604,0.477,4.98,0.27,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,35,15.149,34.598,25.625,4.16,0.36,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,40,15.208,34.676,25.676,3.609,0.264,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,45,15.175,34.744,25.737,3.427,0.217,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,50,14.93,34.761,25.8,2.507,0.183,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,51,14.901,34.762,25.808,2.443,0.176,2.63,0.25,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,60,14.592,34.718,25.86,1.903,0.15,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,70,12.711,34.403,25.986,3.787,0.076,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,75,12.465,34.358,26.004,3.714,0.072,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,76,12.296,34.343,26.014,3.761,0.07,3.63,0.06,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,80,12.213,34.329,26.027,3.835,0.065,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,90,12.024,34.345,26.076,3.516,0.04,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,100,11.69,34.347,26.129,3.429,0.038,3.33,0.07,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,120,11.787,34.52,26.257,1.638,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,125,11.767,34.535,26.272,1.608,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,140,11.556,34.545,26.32,1.356,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,150,11.462,34.582,26.366,1.132,         ,1.2,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,160,11.241,34.577,26.401,1.004,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,170,11.239,34.613,26.43,0.801,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,175,11.259,34.649,26.454,0.736,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,180,11.345,34.693,26.472,0.487,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,190,11.321,34.714,26.492,0.346,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,200,11.559,34.787,26.508,0.119,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,204,11.497,34.784,26.516,0.13,         ,0.19,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,225,11.088,34.738,26.556,0.2,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,250,10.823,34.728,26.599,0.195,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,275,10.479,34.719,26.648,0.139,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,300,10.103,34.69,26.692,0.155,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,302,10.068,34.685,26.694,0.175,         ,0.24,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,325,9.716,34.667,26.741,0.189,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,350,9.275,34.639,26.79,0.265,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,375,8.907,34.602,26.822,0.373,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,400,8.365,34.557,26.871,0.613,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,425,7.985,34.529,26.908,1.029,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,450,7.594,34.51,26.949,1.231,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,475,7.238,34.485,26.98,1.609,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,500,6.858,34.452,27.007,2.125,         ,        ,        ,       
588,Chile,AbateMolina,19,26,0,71,0.7,2016,2,14,4,5,2064,200,3,3,11,130,1011.2,15.2,88,2,6,8,7,502,6.858,34.451,27.006,        ,         ,1.94,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,2,17.979,34.761,25.089,5.735,1.844,5.7,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,4,18.046,34.762,25.079,5.747,1.795,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,5,18.047,34.758,25.085,5.755,2.314,5.62,2.1,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,6,17.969,34.749,25.102,5.762,2.966,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,8,17.656,34.724,25.133,5.776,4.277,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,10,17.537,34.715,25.17,5.661,4.921,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,11,17.397,34.715,25.201,5.451,5.735,5.68,4.66,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,12,17.251,34.717,25.244,5.342,5.72,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,14,17.057,34.746,25.303,5.187,4.579,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,15,17.05,34.762,25.321,4.75,3.997,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,16,17.03,34.774,25.337,4.466,3.309,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,18,16.894,34.802,25.388,4.226,1.185,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,20,16.765,34.805,25.438,3.687,0.655,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,21,16.502,34.803,25.48,3.543,0.552,3.87,3.47,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,22,16.347,34.801,25.523,3.496,0.517,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,24,16.08,34.801,25.583,3.38,0.548,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,25,16.042,34.804,25.641,3.213,0.542,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,26,15.71,34.804,25.639,3.213,0.539,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,28,15.552,34.807,25.697,2.732,0.557,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,30,15.383,34.81,25.738,2.407,0.448,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,32,15.321,34.809,25.76,2.199,0.483,2.53,0.58,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,35,15.072,34.814,25.811,2.035,0.393,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,40,14.795,34.827,25.881,1.495,0.276,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,45,14.653,34.827,25.914,1.25,0.225,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,50,14.554,34.822,25.931,1.152,0.227,1.11,0.27,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,60,14.263,34.832,26.004,0.824,0.183,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,70,13.99,34.849,26.073,0.472,0.16,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,75,13.914,34.852,26.09,0.38,0.159,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,77,13.901,34.852,26.093,0.337,0.159,0.26,0.16,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,80,13.899,34.852,26.094,0.315,0.159,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,90,13.784,34.868,26.13,0.23,0.131,        ,        ,       
588,Chile,AbateMolina,20,26,30,70,43.9,2016,2,14,12,57,108,230,2,2,6,190,1010.7,14.1,91,2,6,8,7,92,13.774,34.869,26.132,0.213,0.132,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,1,18.576,34.755,24.941,5.28,0.862,5.43,0.86,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,2,18.561,34.754,24.944,5.287,1.097,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,4,18.54,34.751,24.948,5.29,0.873,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,5,18.516,34.749,24.951,5.288,0.892,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,6,18.508,34.748,24.952,5.297,0.928,5.23,0.84,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,8,18.492,34.743,24.957,5.304,0.855,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,10,18.259,34.73,25.002,5.317,0.824,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,11,18.127,34.725,25.026,5.309,0.825,5.38,0.93,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,12,18.015,34.714,25.059,5.28,0.849,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,14,17.616,34.696,25.142,5.279,0.9,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,15,17.159,34.689,25.222,5.255,0.968,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,16,16.971,34.683,25.285,5.145,0.995,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,18,16.544,34.659,25.418,4.908,1.992,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,20,15.41,34.646,25.562,4.711,1.502,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,21,15.374,34.647,25.599,4.451,1.343,4.46,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,22,15.407,34.653,25.609,4.151,1.284,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,24,15.469,34.713,25.651,3.906,1.065,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,25,15.397,34.738,25.681,3.698,0.9,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,26,15.373,34.746,25.696,3.161,0.862,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,28,15.073,34.758,25.764,2.837,0.669,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,30,14.925,34.768,25.806,2.731,0.549,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,31,14.917,34.767,25.811,2.591,0.554,3.04,1,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,35,14.846,34.764,25.824,2.31,0.515,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,40,14.604,34.783,25.893,2.008,0.409,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,45,14.452,34.784,25.924,1.677,0.258,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,50,14.444,34.787,25.928,1.628,0.258,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,51,14.443,34.788,25.929,1.619,0.258,1.54,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,60,14.283,34.794,25.969,1.482,0.174,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,70,14.037,34.829,26.047,0.865,0.075,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,75,13.932,34.835,26.073,0.827,0.074,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,76,13.914,34.835,26.079,0.801,0.074,0.93,0.08,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,80,13.75,34.841,26.116,0.714,0.073,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,90,13.501,34.854,26.178,0.528,0.069,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,100,13.457,34.855,26.188,0.517,0.065,        ,        ,       
588,Chile,AbateMolina,21,26,10,70,42.8,2016,2,14,21,13,115,220,4,,16,180,1007.7,14.7,86,2,6,8,7,102,13.453,34.855,26.189,0.512,0.056,0.46,0.06,       
588,Chile,AbateMolina,22,26,20,70,39.7,2016,2,15,0,38,28,220,3,2,11,210,1008.2,14.5,86,2,6,8,7,2,18.679,34.817,24.963,5.437,9.082,5.47,8.9,       
588,Chile,AbateMolina,22,26,20,70,39.7,2016,2,15,0,38,28,220,3,2,11,210,1008.2,14.5,86,2,6,8,7,4,18.681,34.82,24.97,5.426,7.853,        ,        ,       
588,Chile,AbateMolina,22,26,20,70,39.7,2016,2,15,0,38,28,220,3,2,11,210,1008.2,14.5,86,2,6,8,7,5,18.67,34.819,25,5.394,7.275,        ,        ,       
588,Chile,AbateMolina,22,26,20,70,39.7,2016,2,15,0,38,28,220,3,2,11,210,1008.2,14.5,86,2,6,8,7,6,18.298,34.818,25.043,5.328,6.449,        ,        ,       
588,Chile,AbateMolina,22,26,20,70,39.7,2016,2,15,0,38,28,220,3,2,11,210,1008.2,14.5,86,2,6,8,7,7,18.037,34.817,25.124,4.913,4.549,5.47,7.49,       
588,Chile,AbateMolina,22,26,20,70,39.7,2016,2,15,0,38,28,220,3,2,11,210,1008.2,14.5,86,2,6,8,7,8,17.776,34.814,25.205,4.548,2.915,        ,        ,       
588,Chile,AbateMolina,22,26,20,70,39.7,2016,2,15,0,38,28,220,3,2,11,210,1008.2,14.5,86,2,6,8,7,10,16.777,34.814,25.4,4.043,1.099,        ,        ,       
588,Chile,AbateMolina,22,26,20,70,39.7,2016,2,15,0,38,28,220,3,2,11,210,1008.2,14.5,86,2,6,8,7,12,16.435,34.8,25.494,3.23,0.708,3.83,1.51,       
588,Chile,AbateMolina,22,26,20,70,39.7,2016,2,15,0,38,28,220,3,2,11,210,1008.2,14.5,86,2,6,8,7,14,15.898,34.786,25.602,2.985,0.669,        ,        ,       
588,Chile,AbateMolina,22,26,20,70,39.7,2016,2,15,0,38,28,220,3,2,11,210,1008.2,14.5,86,2,6,8,7,15,15.743,34.78,25.634,2.849,0.719,        ,        ,       
588,Chile,AbateMolina,22,26,20,70,39.7,2016,2,15,0,38,28,220,3,2,11,210,1008.2,14.5,86,2,6,8,7,16,15.67,34.777,25.651,2.824,0.748,        ,        ,       
588,Chile,AbateMolina,22,26,20,70,39.7,2016,2,15,0,38,28,220,3,2,11,210,1008.2,14.5,86,2,6,8,7,18,15.459,34.764,25.691,2.724,0.408,        ,        ,       
588,Chile,AbateMolina,22,26,20,70,39.7,2016,2,15,0,38,28,220,3,2,11,210,1008.2,14.5,86,2,6,8,7,20,15.112,34.756,25.754,2.503,0.408,2.77,0.28,       
588,Chile,AbateMolina,23,26,20,70,44.4,2016,2,15,1,25,112,230,3,2,6,180,1008.3,14.4,86,2,6,8,7,1,18.559,34.803,24.982,5.088,1.702,5.15,1.7,       
588,Chile,AbateMolina,23,26,20,70,44.4,2016,2,15,1,25,112,230,3,2,6,180,1008.3,14.4,86,2,6,8,7,2,18.561,34.803,24.982,5.093,         ,        ,        ,       
588,Chile,AbateMolina,23,26,20,70,44.4,2016,2,15,1,25,112,230,3,2,6,180,1008.3,14.4,86,2,6,8,7,4,18.556,34.803,24.983,5.105,1.625,        ,        ,       
588,Chile,AbateMolina,23,26,20,70,44.4,2016,2,15,1,25,112,230,3,2,6,180,1008.3,14.4,86,2,6,8,7,5,18.559,34.803,24.982,5.1,1.69,        ,        ,       
588,Chile,AbateMolina,23,26,20,70,44.4,2016,2,15,1,25,112,230,3,2,6,180,1008.3,14.4,86,2,6,8,7,6,18.559,34.803,24.982,5.102,1.821,5.2,1.63,       
588,Chile,AbateMolina,23,26,20,70,44.4,2016,2,15,1,25,112,230,3,2,6,180,1008.3,14.4,86,2,6,8,7,8,18.538,34.803,24.987,5.103,1.683,        ,        ,       
588,Chile,AbateMolina,23,26,20,70,44.4,2016,2,15,1,25,112,230,3,2,6,180,1008.3,14.4,86,2,6,8,7,10,18.518,34.802,24.992,5.061,1.498,        ,        ,       
588,Chile,AbateMolina,23,26,20,70,44.4,2016,2,15,1,25,112,230,3,2,6,180,1008.3,14.4,86,2,6,8,7,11,18.507,34.802,24.996,5.038,1.529,4.93,1.44,       
588,Chile,AbateMolina,23,26,20,70,44.4,2016,2,15,1,25,112,230,3,2,6,180,1008.3,14.4,86,2,6,8,7,12,18.465,34.801,25.005,5.027,1.465,        ,        ,       
588,Chile,AbateMolina,23,26,20,70,44.4,2016,2,15,1,25,112,230,3,2,6,180,1008.3,14.4,86,2,6,8,7,14,18.379,34.8,25.024,4.984,1.389,        ,        ,       
588,Chile,AbateMolina,23,26,20,70,44.4,2016,2,15,1,25,112,230,3,2,6,180,1008.3,14.4,86,2,6,8,7,15,18.364,34.799,25.03,4.922,1.434,        ,        ,       
588,Chile,AbateMolina,23,26,20,70,44.4,2016,2,15,1,25,112,230,3,2,6,180,1008.3,14.4,86,2,6,8,7,16,18.28,34.795,25.046,4.874,1.518,        ,        ,       
588,Chile,AbateMolina,23,26,20,70,44.4,2016,2,15,1,25,112,230,3,2,6,180,1008.3,14.4,86,2,6,8,7,18,18.159,34.79,25.075,4.818,1.493,        ,        ,       
588,Chile,AbateMolina,23,26,20,70,44.4,2016,2,15,1,25,112,230,3,2,6,180,1008.3,14.4,86,2,6,8,7,20,17.95,34.778,25.116,4.777,1.588,        ,        ,       
