crucero,pais,buque,est,lat,min_lat ,long,min_long,Año,Mes,Dia,Hora,minuto,prof_ecoso,dir_olas, Olas_alt, olas_per, dir_viento, int_viento, Pres_atmos,T_seco,hum_rel,Tiempo_ pre,Tipo_nubes,cant_nubes,visibilida, profundida, temp, salinidad, sigma_t, oxig_senso, cloa_senso, oxiw, cloa, feop
2591,Chile,AbateMolina,51,35,50,72,41.8,2017,1,16,5,25,56,220,3,3,  ,0,1012.1,10.9,98,2,7,8,2,40,10.874,34.506,26.413,0.762,0,     ,     ,     
2592,Chile,AbateMolina,51,35,50,72,41.8,2017,1,16,5,25,56,220,3,3,  ,0,1012.1,10.9,98,2,7,8,2,41,10.872,34.51,26.417,0.739,0,     ,     ,     
2593,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,2,11.716,34.453,26.218,2.584,3.75,     ,3.14,0.74
2594,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,3,11.7,34.455,26.222,2.552,3.76,     ,     ,     
2595,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,4,11.687,34.456,26.226,2.517,3.82,     ,     ,     
2596,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,5,11.687,34.456,26.225,2.51,3.87,1.91,3.8,1.06
2597,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,6,11.67,34.457,26.229,2.475,3.72,     ,     ,     
2598,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,8,11.622,34.461,26.241,2.368,2.8,     ,     ,     
2599,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,10,11.613,34.461,26.244,2.347,3.06,     ,     ,     
2600,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,12,11.573,34.463,26.253,2.268,3.27,     ,     ,     
2601,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,14,11.469,34.471,26.278,2.038,2.33,     ,     ,     
2602,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,16,11.417,34.472,26.288,1.942,1.98,     ,     ,     
2603,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,18,11.287,34.464,26.306,1.689,1.45,     ,     ,     
2604,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,20,11.092,34.466,26.343,1.255,1.26,     ,3.12,0.86
2605,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,22,10.956,34.499,26.394,0.837,1.18,     ,     ,     
2606,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,24,10.944,34.504,26.4,0.788,1.17,     ,     ,     
2607,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,26,10.943,34.504,26.4,0.788,1.17,     ,     ,     
2608,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,28,10.933,34.503,26.401,0.774,1.17,     ,     ,     
2609,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,30,10.941,34.504,26.4,0.782,1.17,0.74,0.46,0.5
2610,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,32,10.941,34.502,26.398,0.778,1.17,     ,     ,     
2611,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,34,10.943,34.507,26.402,0.774,1.17,     ,     ,     
2612,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,36,10.956,34.531,26.418,0.77,1.17,     ,     ,     
2613,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,38,10.951,34.531,26.419,0.764,1.17,     ,     ,     
2614,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,40,10.951,34.531,26.419,0.763,1.17,     ,     ,     
2615,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,42,10.952,34.533,26.421,0.759,1.17,     ,     ,     
2616,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,44,10.952,34.534,26.421,0.754,1.17,     ,     ,     
2617,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,46,10.952,34.534,26.421,0.754,1.17,     ,     ,     
2618,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,48,10.95,34.535,26.422,0.751,1.17,     ,     ,     
2619,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,50,10.944,34.537,26.425,0.736,1.17,0.597,0.09,0.37
2620,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,51,10.941,34.539,26.427,0.726,0,     ,     ,     
2621,Chile,AbateMolina,52,36,0,72,48.8,2017,1,16,22,41,65,220,4,3,190,21,1016.9,10.9,98,4,7,8,2,52,10.938,34.539,26.428,0.718,0,     ,     ,     
2622,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,2,13.513,34.354,25.789,4.416,0.49,4.427,1.32,0.69
2623,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,3,13.512,34.355,25.789,4.415,0.79,     ,     ,     
2624,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,4,13.51,34.355,25.79,4.417,1.32,     ,     ,     
2625,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,5,13.498,34.356,25.793,4.427,1.71,3.825,1.46,0.53
2626,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,6,13.462,34.358,25.802,4.452,1.92,     ,     ,     
2627,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,8,13.338,34.365,25.833,4.543,2.12,     ,     ,     
2628,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,10,13.235,34.368,25.856,4.584,1.88,     ,     ,     
2629,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,12,13.194,34.368,25.865,4.574,1.66,     ,     ,     
2630,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,14,13.178,34.367,25.867,4.549,2.21,     ,     ,     
2631,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,16,13.11,34.361,25.876,4.447,2.02,     ,     ,     
2632,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,18,12.79,34.332,25.917,3.864,1.56,     ,     ,     
2633,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,20,12.401,34.323,25.986,3.189,1.49,2.383,1.77,1.31
2634,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,22,12.029,34.288,26.031,2.629,0.81,     ,     ,     
2635,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,24,11.948,34.311,26.064,2.489,0.54,     ,     ,     
2636,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,26,11.942,34.339,26.087,2.485,1.27,     ,     ,     
2637,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,28,11.479,34.321,26.159,1.964,0.88,     ,     ,     
2638,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,30,11.132,34.278,26.189,2.028,0.52,2.102,1.2,1.45
2639,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,32,11.112,34.279,26.194,1.993,0.47,     ,     ,     
2640,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,34,11.136,34.322,26.223,1.75,0.49,     ,     ,     
2641,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,36,11.153,34.356,26.247,1.529,0.49,     ,     ,     
2642,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,38,11.022,34.358,26.272,1.548,0.49,     ,     ,     
2643,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,40,10.927,34.362,26.292,1.705,0.49,     ,     ,     
2644,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,42,10.933,34.373,26.3,1.699,0.49,     ,     ,     
2645,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,44,10.94,34.38,26.304,1.626,0.49,     ,     ,     
2646,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,46,10.954,34.395,26.312,1.535,0.49,     ,     ,     
2647,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,48,10.967,34.406,26.319,1.446,0.49,     ,     ,     
2648,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,50,10.971,34.411,26.322,1.42,0.49,1.387,0.43,1.19
2649,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,55,10.984,34.426,26.331,1.335,0.49,     ,     ,     
2650,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,60,10.986,34.449,26.349,1.189,0.49,     ,     ,     
2651,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,65,10.979,34.468,26.365,1.096,0.49,     ,     ,     
2652,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,70,10.969,34.493,26.386,0.888,0.49,     ,     ,     
2653,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,75,10.951,34.508,26.401,0.821,0.49,0.733,0.23,0.6
2654,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,80,10.939,34.526,26.418,0.777,0.49,     ,     ,     
2655,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,85,10.94,34.546,26.433,0.713,0.49,     ,     ,     
2656,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,90,10.955,34.567,26.446,0.662,0.49,     ,     ,     
2657,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,95,10.891,34.565,26.457,0.631,0.49,     ,     ,     
2658,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,100,10.874,34.57,26.464,0.612,0.49,0.743,0.11,0.41
2659,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,110,10.852,34.576,26.472,0.558,0,     ,     ,     
2660,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,120,10.856,34.59,26.482,0.564,0,     ,     ,     
2661,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,130,10.826,34.589,26.487,0.536,0,     ,     ,     
2662,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,140,10.69,34.584,26.507,0.487,0,     ,     ,     
2663,Chile,AbateMolina,53,36,0,72,53.8,2017,1,16,23,47,169,220,4,3,190,20,1016.8,11.1,98,4,7,8,2,150,10.657,34.59,26.518,0.453,0,0.438,     ,     
2664,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,1,14.08,34.334,25.655,5.058,6.96,4.307,7.77,2.14
2665,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,2,14.079,34.333,25.655,5.051,6.88,     ,     ,     
2666,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,3,14.079,34.333,25.655,5.049,6.54,     ,     ,     
2667,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,4,14.08,34.333,25.655,5.065,6.33,     ,     ,     
2668,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,5,14.08,34.333,25.655,5.075,6.81,4.76,6.22,2.7
2669,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,6,14.081,34.333,25.654,5.072,7.52,     ,     ,     
2670,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,8,14.083,34.334,25.655,5.074,7.12,     ,     ,     
2671,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,10,14.08,34.333,25.655,5.065,6.99,4.98,     ,     
2672,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,12,14.094,34.332,25.651,5.07,7.39,     ,     ,     
2673,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,14,13.604,34.332,25.753,4.125,1.83,     ,     ,     
2674,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,16,13.415,34.339,25.797,4.026,0,     ,     ,     
2675,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,18,13.373,34.341,25.807,3.869,0.18,     ,     ,     
2676,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,20,12.928,34.31,25.872,3.38,0.12,     ,1.94,2.23
2677,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,22,12.393,34.27,25.946,2.988,0.13,     ,     ,     
2678,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,24,11.507,34.218,26.075,2.613,0.12,     ,     ,     
2679,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,26,11.442,34.209,26.079,2.578,0.12,     ,     ,     
2680,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,28,11.151,34.17,26.102,2.725,0.12,     ,     ,     
2681,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,30,10.999,34.17,26.13,2.724,0.12,2.973,0.34,0.68
2682,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,32,10.93,34.179,26.149,2.629,0.12,     ,     ,     
2683,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,34,10.899,34.188,26.162,2.586,0.12,     ,     ,     
2684,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,36,10.878,34.205,26.178,2.536,0.12,     ,     ,     
2685,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,38,10.875,34.21,26.183,2.514,0.12,     ,     ,     
2686,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,40,10.856,34.213,26.189,2.509,0.12,     ,     ,     
2687,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,42,10.83,34.21,26.191,2.518,0.12,     ,     ,     
2688,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,44,10.843,34.266,26.232,2.331,0.12,     ,     ,     
2689,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,46,10.91,34.289,26.238,2.183,0.12,     ,     ,     
2690,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,48,10.926,34.308,26.25,2.091,0.12,     ,     ,     
2691,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,50,10.913,34.331,26.27,1.951,0.12,     ,0.01,0.41
2692,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,55,10.985,34.387,26.301,1.59,0.12,     ,     ,     
2693,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,60,10.853,34.408,26.341,1.502,0.12,     ,     ,     
2694,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,65,10.871,34.429,26.354,1.361,0.12,     ,     ,     
2695,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,70,10.847,34.459,26.382,1.222,0.12,     ,     ,     
2696,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,75,10.874,34.483,26.395,1.064,0.12,1.026,0.02,0.29
2697,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,80,10.868,34.497,26.407,0.991,0,     ,     ,     
2698,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,85,10.831,34.506,26.422,0.964,0,     ,     ,     
2699,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,90,10.924,34.542,26.433,0.746,0,     ,     ,     
2700,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,95,10.908,34.554,26.445,0.672,0,     ,     ,     
2701,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,100,10.805,34.542,26.454,0.762,0,     ,1.69,1.4
2702,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,110,10.697,34.539,26.471,0.802,0,     ,     ,     
2703,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,120,10.633,34.55,26.491,0.761,0,     ,     ,     
2704,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,130,10.644,34.578,26.51,0.672,0,     ,     ,     
2705,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,140,10.648,34.587,26.517,0.643,0,     ,     ,     
2706,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,150,10.588,34.59,26.53,0.627,0,0.828,     ,     
2707,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,160,10.361,34.56,26.546,0.725,0,     ,     ,     
2708,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,170,10.111,34.537,26.571,0.799,0,     ,     ,     
2709,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,180,10.168,34.568,26.585,0.607,0,     ,     ,     
2710,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,190,10.128,34.56,26.586,0.651,0,     ,     ,     
2711,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,200,10.199,34.589,26.597,0.534,0,     ,     ,     
2712,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,220,10.142,34.593,26.61,0.529,0,     ,     ,     
2713,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,240,10.066,34.59,26.62,0.547,0,     ,     ,     
2714,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,260,9.796,34.565,26.647,0.632,0,     ,     ,     
2715,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,280,9.648,34.559,26.666,0.654,0,     ,     ,     
2716,Chile,AbateMolina,54,36,0,72,59.8,2017,1,17,1,0,315,220,4,3,180,20,1016.6,11.3,98,0,     ,0,7,281,9.628,34.557,26.669,0.662,0,     ,     ,     
2717,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,1,13.716,34.276,25.687,4.135,1.8,4.234,1.72,0.89
2718,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,2,13.716,34.276,25.687,4.133,1.9,     ,     ,     
2719,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,3,13.716,34.276,25.686,4.127,1.94,     ,     ,     
2720,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,4,13.715,34.275,25.686,4.125,1.9,     ,     ,     
2721,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,5,13.715,34.275,25.686,4.13,1.9,4.339,1.91,1.22
2722,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,6,13.718,34.276,25.686,4.137,1.97,     ,     ,     
2723,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,8,13.723,34.276,25.686,4.144,1.88,     ,     ,     
2724,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,10,13.722,34.276,25.685,4.141,2.02,3.56,1.93,1.06
2725,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,12,13.717,34.275,25.686,4.14,2.18,     ,     ,     
2726,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,14,13.71,34.274,25.687,4.122,1.92,     ,     ,     
2727,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,16,13.641,34.268,25.696,4.126,2.48,     ,     ,     
2728,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,18,13.604,34.264,25.701,4.134,3.02,     ,     ,     
2729,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,20,13.354,34.259,25.747,3.885,2.16,4.134,2.24,0.72
2730,Chile,AbateMolina,55,36,0,73,12.1,2017,1,17,3,5,380,220,4,3,200,20,1015.9,11.6,93,0,     ,0,7,22,12.877,34.256,25.841,3.514,1.02,     ,     ,     
