Cruce,pais,buque,Est,lat(g) ,lat(m) ,long(g),long(m),Año,Mes,Dia,Hora,minuto,Profeco,Olasdir,Olasalt,Olasper, dirviento,vientint, Presatm,Taseco,Tahum,Tiempres,Tiponube,cantnube,vis, prof,Temp,Sali, sigmat, oxigsen,cloasensor , cloa , feop 
544,CHILE,ABATE MOLINA,20,35,30,72,39.2,2012,1,10,20,17,35,210,6,3,210,25,1015.5,18.5,16.5,1,6,2,7,6,17.325,34.022,24.687,5.85,1.088,0,0
544,CHILE,ABATE MOLINA,20,35,30,72,39.2,2012,1,10,20,17,35,210,6,3,210,25,1015.5,18.5,16.5,1,6,2,7,8,17.291,34.029,24.7,5.86,1.095,0,0
544,CHILE,ABATE MOLINA,20,35,30,72,39.2,2012,1,10,20,17,35,210,6,3,210,25,1015.5,18.5,16.5,1,6,2,7,10,17.053,34.067,24.786,5.866,1.16,1.21,0.6
544,CHILE,ABATE MOLINA,20,35,30,72,39.2,2012,1,10,20,17,35,210,6,3,210,25,1015.5,18.5,16.5,1,6,2,7,12,16.471,34.14,24.978,5.908,1.272,0,0
544,CHILE,ABATE MOLINA,20,35,30,72,39.2,2012,1,10,20,17,35,210,6,3,210,25,1015.5,18.5,16.5,1,6,2,7,14,15.607,34.254,25.262,5.896,1.547,0,0
544,CHILE,ABATE MOLINA,20,35,30,72,39.2,2012,1,10,20,17,35,210,6,3,210,25,1015.5,18.5,16.5,1,6,2,7,15,15.031,34.264,25.397,5.818,1.85,0,0
544,CHILE,ABATE MOLINA,20,35,30,72,39.2,2012,1,10,20,17,35,210,6,3,210,25,1015.5,18.5,16.5,1,6,2,7,16,14.586,34.288,25.513,5.541,2.011,0,0
544,CHILE,ABATE MOLINA,20,35,30,72,39.2,2012,1,10,20,17,35,210,6,3,210,25,1015.5,18.5,16.5,1,6,2,7,18,14.057,34.3,25.634,5.146,2.147,0,0
544,CHILE,ABATE MOLINA,20,35,30,72,39.2,2012,1,10,20,17,35,210,6,3,210,25,1015.5,18.5,16.5,1,6,2,7,20,13.717,34.312,25.714,4.901,1.946,0,0
544,CHILE,ABATE MOLINA,20,35,30,72,39.2,2012,1,10,20,17,35,210,6,3,210,25,1015.5,18.5,16.5,1,6,2,7,22,13.315,34.335,25.815,4.315,1.539,0,0
544,CHILE,ABATE MOLINA,20,35,30,72,39.2,2012,1,10,20,17,35,210,6,3,210,25,1015.5,18.5,16.5,1,6,2,7,24,12.738,34.347,25.939,3.63,1.023,0,0
544,CHILE,ABATE MOLINA,20,35,30,72,39.2,2012,1,10,20,17,35,210,6,3,210,25,1015.5,18.5,16.5,1,6,2,7,25,12.388,34.336,25.999,3.446,0.79,0,0
544,CHILE,ABATE MOLINA,20,35,30,72,39.2,2012,1,10,20,17,35,210,6,3,210,25,1015.5,18.5,16.5,1,6,2,7,26,12.081,34.336,26.058,3.299,0.663,0,0
544,CHILE,ABATE MOLINA,20,35,30,72,39.2,2012,1,10,20,17,35,210,6,3,210,25,1015.5,18.5,16.5,1,6,2,7,28,11.851,34.361,26.121,2.397,0.479,0,0
544,CHILE,ABATE MOLINA,20,35,30,72,39.2,2012,1,10,20,17,35,210,6,3,210,25,1015.5,18.5,16.5,1,6,2,7,30,11.782,34.354,26.128,2.505,0.43,0,0
544,CHILE,ABATE MOLINA,21,35,20,72,30.6,2012,1,10,22,8,22,210,6,3,200,25,1015.5,18,16,1,6,2,7,1,16.34,33.899,24.823,5.609,1.218,0,0
544,CHILE,ABATE MOLINA,21,35,20,72,30.6,2012,1,10,22,8,22,210,6,3,200,25,1015.5,18,16,1,6,2,7,2,16.344,33.9,24.824,5.613,1.196,0,0
544,CHILE,ABATE MOLINA,21,35,20,72,30.6,2012,1,10,22,8,22,210,6,3,200,25,1015.5,18,16,1,6,2,7,4,16.26,33.922,24.859,5.629,1.36,0,0
544,CHILE,ABATE MOLINA,21,35,20,72,30.6,2012,1,10,22,8,22,210,6,3,200,25,1015.5,18,16,1,6,2,7,5,16.27,33.921,24.856,5.604,1.323,0,0
544,CHILE,ABATE MOLINA,21,35,20,72,30.6,2012,1,10,22,8,22,210,6,3,200,25,1015.5,18,16,1,6,2,7,6,16.295,33.917,24.848,5.628,1.432,0,0
544,CHILE,ABATE MOLINA,21,35,20,72,30.6,2012,1,10,22,8,22,210,6,3,200,25,1015.5,18,16,1,6,2,7,8,16.269,33.934,24.873,5.613,1.347,0,0
544,CHILE,ABATE MOLINA,21,35,20,72,30.6,2012,1,10,22,8,22,210,6,3,200,25,1015.5,18,16,1,6,2,7,10,16.027,34.002,24.966,5.64,1.491,0,0
544,CHILE,ABATE MOLINA,21,35,20,72,30.6,2012,1,10,22,8,22,210,6,3,200,25,1015.5,18,16,1,6,2,7,11,15.974,34.021,24.992,5.636,1.458,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,1,16.647,34.216,24.996,5.784,0.961,0.86,0.44
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,2,16.645,34.216,24.996,5.786,0.883,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,4,16.639,34.217,24.998,5.8,0.899,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,5,16.658,34.221,24.997,5.819,0.914,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,6,16.66,34.222,24.997,5.809,0.861,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,8,16.649,34.221,24.999,5.826,0.962,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,10,16.634,34.222,25.003,5.831,0.996,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,12,16.652,34.222,24.999,5.836,0.995,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,14,15.839,34.188,25.159,5.817,1.023,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,15,14.627,34.155,25.401,5.604,0.938,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,16,13.697,34.177,25.614,5.185,0.786,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,18,13.059,34.274,25.819,4.186,0.419,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,20,13.012,34.257,25.815,4.372,0.503,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,22,12.863,34.248,25.837,4.282,0.444,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,24,12.764,34.245,25.855,4.146,0.372,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,25,12.737,34.244,25.859,4.141,0.385,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,26,12.705,34.243,25.865,4.118,0.396,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,28,12.603,34.244,25.886,3.977,0.384,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,30,12.512,34.241,25.901,3.955,0.428,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,35,12.274,34.298,25.992,3.56,0.49,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,40,11.787,34.349,26.124,2.778,0.374,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,45,11.666,34.353,26.149,2.541,0.345,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,50,11.582,34.353,26.165,2.422,0.32,0,0
544,CHILE,ABATE MOLINA,22,35,20,72,35.5,2012,1,10,23,26,63,210,6,3,210,32,1015.5,17.5,15.5,1,6,2,7,55,11.464,34.359,26.192,2.226,0.278,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,1,17.01,34.243,24.931,5.737,0.825,0.58,0.16
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,2,17.013,34.243,24.93,5.742,0.779,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,4,17.017,34.243,24.929,5.738,0.796,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,5,17.023,34.243,24.928,5.724,0.814,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,6,17.02,34.243,24.928,5.735,0.825,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,8,17.021,34.243,24.928,5.74,0.854,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,10,17.004,34.24,24.93,5.742,0.908,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,12,16.898,34.236,24.952,5.749,1.036,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,14,16.566,34.229,25.025,5.776,1.277,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,15,16.351,34.215,25.064,5.838,1.392,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,16,15.611,34.166,25.194,5.861,1.99,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,18,13.699,34.249,25.67,5.425,3.335,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,20,13.535,34.255,25.708,5.003,2.47,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,22,13.424,34.264,25.737,4.772,2.253,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,24,13.402,34.26,25.739,4.784,2.434,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,25,13.372,34.259,25.744,4.797,2.574,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,26,13.286,34.257,25.76,4.769,2.227,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,28,13.004,34.25,25.811,4.583,1.556,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,30,12.375,34.282,25.959,3.571,0.305,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,35,12.219,34.27,25.98,3.667,0.248,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,40,11.912,34.264,26.034,3.486,0.163,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,45,11.766,34.254,26.053,3.42,0.147,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,50,11.527,34.251,26.096,3.149,0.112,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,60,11.116,34.326,26.23,2.221,0.108,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,70,10.88,34.367,26.304,1.871,0.082,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,75,10.817,34.392,26.334,1.627,0.082,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,80,10.811,34.41,26.35,1.56,0.111,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,90,10.759,34.475,26.41,1.014,0.084,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,100,10.798,34.522,26.439,0.48,0.073,0,0
544,CHILE,ABATE MOLINA,23,35,20,72,41.6,2012,1,11,0,40,130,220,6,3,230,28,1015.5,18,16,0,s,0,7,116,10.821,34.541,26.45,0.197,0.109,0,0
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,1,14.178,34.401,25.685,3.116,0.233,0.25,0.41
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,2,13.812,34.415,25.777,3.37,0.269,0,0
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,4,12.391,34.448,26.055,3.231,0.27,0,0
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,5,12.002,34.463,26.163,2.876,0.259,0.26,0.43
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,6,11.831,34.453,26.198,1.943,0.252,0,0
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,8,11.618,34.454,26.24,1.984,0.246,0,0
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,10,11.258,34.462,26.31,1.24,0.243,0.3,0.56
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,12,11.131,34.461,26.331,1.171,0.247,0,0
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,14,11.071,34.472,26.352,1.073,0.226,0,0
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,15,11.05,34.476,26.358,0.963,0.235,0,0
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,16,11.047,34.482,26.364,0.815,0.232,0,0
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,18,10.992,34.503,26.389,0.746,0.212,0,0
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,20,11.01,34.534,26.411,0.317,0.219,0.2,1.11
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,22,10.933,34.545,26.433,0.247,0.194,0,0
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,24,10.854,34.556,26.456,0.198,0.249,0,0
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,25,10.815,34.561,26.465,0.193,0.245,0,0
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,26,10.81,34.564,26.47,0.19,0.245,0,0
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,28,10.799,34.569,26.476,0.154,0.244,0,0
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,30,10.79,34.569,26.477,0.125,0.25,0.2,0.75
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,35,10.76,34.571,26.484,0.118,0.247,0,0
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,40,10.707,34.571,26.494,0.153,0.257,0,0
544,CHILE,ABATE MOLINA,24,35,50,72,41.9,2012,1,12,13,50,67,240,4,3,220,7,1010.5,20,,0,s,0,7,42,10.679,34.572,26.499,0.232,0.258,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,1,16.367,34.237,25.077,6.065,2.167,2.03,0.23
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,2,16.374,34.237,25.076,6.026,2.213,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,4,16.369,34.238,25.077,6.031,2.27,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,5,16.364,34.238,25.079,6.049,2.426,1.81,0.5
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,6,16.321,34.239,25.087,6.035,1.944,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,8,16.253,34.239,25.105,6.098,1.461,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,10,16.204,34.238,25.115,6.094,1.647,1.4,0.32
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,12,16.174,34.235,25.121,6.061,1.61,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,14,16.116,34.234,25.132,6.066,1.885,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,15,16.096,34.234,25.137,6.038,2.371,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,16,16.056,34.235,25.146,6.002,3.921,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,18,15.979,34.238,25.166,5.948,2.482,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,20,15.928,34.235,25.175,5.879,2.323,2.49,0.47
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,22,15.818,34.234,25.2,5.862,2.914,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,24,15.529,34.222,25.258,5.788,3.258,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,25,15.305,34.221,25.3,5.764,2.934,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,26,15.244,34.22,25.321,5.69,3.694,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,28,14.997,34.212,25.383,5.561,2.691,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,30,13.837,34.21,25.596,5.561,2.18,3,0.91
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,35,12.69,34.271,25.892,4.475,0.828,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,40,12.281,34.278,25.977,4.241,0.616,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,45,11.698,34.237,26.046,3.78,0.299,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,50,11.574,34.239,26.076,3.731,0.243,0.27,0.25
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,60,11.261,34.321,26.199,2.697,0.18,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,70,11.013,34.355,26.271,2.286,0.099,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,75,10.972,34.386,26.302,1.979,0.084,0.08,0.06
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,80,10.926,34.421,26.338,1.782,0.078,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,90,10.697,34.448,26.4,1.497,0.08,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,100,10.579,34.461,26.43,1.207,0.085,0.07,0.15
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,120,10.46,34.513,26.493,0.802,0.078,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,125,10.383,34.523,26.514,0.656,0.083,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,140,10.378,34.571,26.552,0.443,0.08,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,150,10.276,34.575,26.574,0.407,0.082,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,160,10.151,34.567,26.587,0.377,0.078,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,170,10.068,34.57,26.604,0.374,0.078,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,175,10.007,34.572,26.616,0.364,0.078,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,180,9.952,34.57,26.625,0.353,0.078,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,190,9.832,34.566,26.641,0.363,0.078,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,200,9.766,34.567,26.654,0.343,0.078,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,225,9.449,34.544,26.689,0.445,0.078,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,250,9.051,34.527,26.74,0.556,0.078,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,275,8.788,34.509,26.768,0.642,0.078,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,300,8.484,34.491,26.802,0.794,0.078,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,325,8.084,34.473,26.847,1.032,0.078,0,0
544,CHILE,ABATE MOLINA,25,35,40,73,11.2,2012,1,13,1,6,510,240,4,3,,,1010.5,17,16,1,6,6,7,350,7.934,34.466,26.864,1.137,0.08,0,0
