Cruce,pais,buque,Est,lat(g) ,lat(m) ,long (g),long(m),Año,Mes,Dia,Hora,minuto,Profeco,Olasdir,Olasalt,Olasper, dirviento,vientint, Presatm,Taseco,Tahum,Tiempres,Tiponube,cantnube,vis, prof,Temp,Sali, sigmat, oxigsen,cloa sensor , oxiw (mL/L), cloa , feop ,nombre
536,Chile,AbateMolina,25,35,40,72,38.9,11,1,11,23,29,40,23,4,3,20,22,1013,15,14.5,1,6,2,6,10,13.184,34.457,25.935,4.851,5.591,-5,4.69,1.59,cruce536.csv
536,Chile,AbateMolina,25,35,40,72,38.9,11,1,11,23,29,40,23,4,3,20,22,1013,15,14.5,1,6,2,6,12,13.046,34.46,25.965,4.678,4.744,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,25,35,40,72,38.9,11,1,11,23,29,40,23,4,3,20,22,1013,15,14.5,1,6,2,6,14,12.954,34.466,25.988,4.264,5.981,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,25,35,40,72,38.9,11,1,11,23,29,40,23,4,3,20,22,1013,15,14.5,1,6,2,6,15,12.904,34.468,26,4.152,6.266,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,25,35,40,72,38.9,11,1,11,23,29,40,23,4,3,20,22,1013,15,14.5,1,6,2,6,16,12.695,34.461,26.035,4.12,4.857,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,25,35,40,72,38.9,11,1,11,23,29,40,23,4,3,20,22,1013,15,14.5,1,6,2,6,18,12.188,34.481,26.15,3.481,5.864,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,25,35,40,72,38.9,11,1,11,23,29,40,23,4,3,20,22,1013,15,14.5,1,6,2,6,20,11.219,34.512,26.356,1.444,5.535,-5,6.9,1.75,cruce536.csv
536,Chile,AbateMolina,25,35,40,72,38.9,11,1,11,23,29,40,23,4,3,20,22,1013,15,14.5,1,6,2,6,22,10.857,        ,26.445,-0.248,2.464,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,25,35,40,72,38.9,11,1,11,23,29,40,23,4,3,20,22,1013,15,14.5,1,6,2,6,24,10.816,        ,26.455,-0.07,2.061,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,25,35,40,72,38.9,11,1,11,23,29,40,23,4,3,20,22,1013,15,14.5,1,6,2,6,25,10.799,34.548,26.459,0.094,1.989,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,25,35,40,72,38.9,11,1,11,23,29,40,23,4,3,20,22,1013,15,14.5,1,6,2,6,26,10.78,34.548,26.463,0.179,2.038,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,25,35,40,72,38.9,11,1,11,23,29,40,23,4,3,20,22,1013,15,14.5,1,6,2,6,28,10.735,34.55,26.472,0.233,1.856,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,25,35,40,72,38.9,11,1,11,23,29,40,23,4,3,20,22,1013,15,14.5,1,6,2,6,29,10.71,34.556,26.482,0.241,1.791,-5,1.76,6.45,cruce536.csv
536,Chile,AbateMolina,26,35,40,72,43.9,11,1,12,0,40,45,23,4,3,20,24,1013,15,14.5,1,6,2,6,1,12.762,34.432,26,3.705,5.473,-5,4.86,1.25,cruce536.csv
536,Chile,AbateMolina,26,35,40,72,43.9,11,1,12,0,40,45,23,4,3,20,24,1013,15,14.5,1,6,2,6,2,12.763,34.432,26,3.53,5.362,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,26,35,40,72,43.9,11,1,12,0,40,45,23,4,3,20,24,1013,15,14.5,1,6,2,6,4,12.761,34.432,26,3.695,4.715,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,26,35,40,72,43.9,11,1,12,0,40,45,23,4,3,20,24,1013,15,14.5,1,6,2,6,5,12.76,34.432,26.001,3.863,5.459,-5,4.79,1.39,cruce536.csv
536,Chile,AbateMolina,26,35,40,72,43.9,11,1,12,0,40,45,23,4,3,20,24,1013,15,14.5,1,6,2,6,6,12.759,34.432,26.001,3.977,5.869,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,26,35,40,72,43.9,11,1,12,0,40,45,23,4,3,20,24,1013,15,14.5,1,6,2,6,8,12.762,34.432,26,3.913,5.548,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,26,35,40,72,43.9,11,1,12,0,40,45,23,4,3,20,24,1013,15,14.5,1,6,2,6,10,12.762,34.432,26,3.913,5.207,-5,5.21,1.29,cruce536.csv
536,Chile,AbateMolina,26,35,40,72,43.9,11,1,12,0,40,45,23,4,3,20,24,1013,15,14.5,1,6,2,6,12,12.755,34.432,26.002,3.916,4.987,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,26,35,40,72,43.9,11,1,12,0,40,45,23,4,3,20,24,1013,15,14.5,1,6,2,6,14,12.722,34.434,26.009,3.853,5.212,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,26,35,40,72,43.9,11,1,12,0,40,45,23,4,3,20,24,1013,15,14.5,1,6,2,6,15,12.667,34.433,26.02,3.86,5.466,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,26,35,40,72,43.9,11,1,12,0,40,45,23,4,3,20,24,1013,15,14.5,1,6,2,6,16,12.538,34.43,26.043,3.855,5.741,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,26,35,40,72,43.9,11,1,12,0,40,45,23,4,3,20,24,1013,15,14.5,1,6,2,6,18,11.792,34.462,26.21,3.158,5.953,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,26,35,40,72,43.9,11,1,12,0,40,45,23,4,3,20,24,1013,15,14.5,1,6,2,6,20,11.116,34.501,26.366,0.811,5.396,-5,6.69,2.34,cruce536.csv
536,Chile,AbateMolina,26,35,40,72,43.9,11,1,12,0,40,45,23,4,3,20,24,1013,15,14.5,1,6,2,6,22,10.79,34.507,26.429,0.418,3.039,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,26,35,40,72,43.9,11,1,12,0,40,45,23,4,3,20,24,1013,15,14.5,1,6,2,6,24,10.634,34.526,26.472,0.04,1.505,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,26,35,40,72,43.9,11,1,12,0,40,45,23,4,3,20,24,1013,15,14.5,1,6,2,6,25,10.603,34.533,26.483,0.097,1.066,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,26,35,40,72,43.9,11,1,12,0,40,45,23,4,3,20,24,1013,15,14.5,1,6,2,6,26,10.606,34.532,26.482,0.175,1.141,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,26,35,40,72,43.9,11,1,12,0,40,45,23,4,3,20,24,1013,15,14.5,1,6,2,6,28,10.602,34.531,26.482,0.227,1.872,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,26,35,40,72,43.9,11,1,12,0,40,45,23,4,3,20,24,1013,15,14.5,1,6,2,6,30,10.606,34.533,26.483,0.237,1.374,-5,1.35,3.51,cruce536.csv
536,Chile,AbateMolina,26,35,40,72,43.9,11,1,12,0,40,45,23,4,3,20,24,1013,15,14.5,1,6,2,6,35,10.611,34.533,26.482,0.197,0.971,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,1,13.127,34.4,25.903,4.176,0.513,-5,0.49,0.34,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,2,13.127,34.4,25.903,4.169,0.462,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,4,13.126,34.4,25.903,4.171,0.447,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,5,13.123,34.4,25.903,4.165,0.458,-5,0.42,0.37,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,6,13.119,34.4,25.904,4.155,0.465,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,8,13.118,34.4,25.905,4.14,0.49,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,9,13.118,34.4,25.905,4.138,0.482,-5,0.44,0.31,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,10,13.119,34.4,25.904,4.137,0.457,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,12,13.125,34.401,25.903,4.142,0.446,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,14,13.131,34.4,25.902,4.169,0.446,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,15,13.126,34.4,25.902,4.186,0.458,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,16,13.108,34.399,25.906,4.181,0.473,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,18,13.006,34.397,25.925,4.086,0.626,-5,1.11,0.47,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,20,12.833,34.397,25.959,3.89,0.836,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,22,12.123,34.393,26.094,3.427,1.193,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,24,11.57,34.408,26.21,2.393,1.056,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,25,11.428,34.412,26.24,1.836,0.976,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,26,11.36,34.413,26.253,1.814,0.931,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,27,11.29,34.417,26.269,1.781,0.831,-5,0.55,0.71,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,28,11.222,34.429,26.29,1.663,0.647,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,30,11.184,34.439,26.306,1.427,0.371,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,35,11.059,34.472,26.354,1.277,0.214,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,40,10.933,34.485,26.387,0.933,0.18,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,45,10.837,34.497,26.413,0.738,0.164,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,46,10.815,34.498,26.418,0.701,0.165,-5,0.11,0.76,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,50,10.77,34.517,26.441,0.626,0.153,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,60,10.633,34.538,26.481,0.338,0.152,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,69,10.627,34.586,26.52,0.21,0.15,-5,0.11,1.11,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,70,10.642,34.595,26.524,0.199,0.146,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,27,35,40,72,50.1,11,1,12,2,0,95,23,4,3,20,22,1012.5,15,14.5,1,6,2,6,71,10.654,34.599,26.525,0.181,0.155,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,1,14.399,34.391,25.632,5.274,1.463,-5,1.6,0.68,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,2,14.398,34.391,25.633,5.269,1.602,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,4,14.399,34.391,25.632,5.269,1.6,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,5,14.4,34.391,25.632,5.28,1.584,-5,1.47,0.6,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,6,14.401,34.391,25.632,5.285,1.598,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,8,14.396,34.391,25.633,5.274,1.579,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,9,14.393,34.391,25.633,5.269,1.566,-5,1.57,0.61,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,10,14.389,34.391,25.634,5.267,1.625,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,12,14.38,34.391,25.636,5.264,1.574,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,14,14.312,34.388,25.648,5.229,1.608,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,15,14.276,34.39,25.657,5.18,1.687,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,16,14.26,34.389,25.66,5.155,1.593,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,18,14.195,34.384,25.67,5.136,1.45,-5,1.45,0.63,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,20,14.04,34.379,25.699,5.058,1.468,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,22,13.625,34.367,25.776,4.73,1.294,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,24,12.926,34.334,25.891,4.335,0.849,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,25,12.609,34.322,25.944,4.12,0.706,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,26,12.08,34.3,26.03,3.651,0.494,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,27,11.884,34.291,26.061,3.382,0.446,-5,0.42,0.54,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,28,11.668,34.286,26.097,3.071,0.423,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,30,11.47,34.296,26.142,2.873,0.341,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,35,11.35,34.308,26.173,2.711,0.232,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,40,11.083,34.326,26.236,2.439,0.17,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,45,11.193,34.377,26.255,2.135,0.173,-5,0.08,0.63,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,50,11.145,34.392,26.276,1.737,0.068,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,60,10.995,34.438,26.338,1.469,0.056,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,68,10.972,34.495,26.387,0.97,0.061,-5,0.13,0.64,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,70,10.977,34.506,26.395,0.911,0.055,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,75,10.967,34.514,26.403,0.77,0.046,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,80,10.868,34.53,26.433,0.702,0.021,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,90,10.751,34.57,26.485,0.42,0.024,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,91,10.746,34.573,26.489,0.408,0.023,-5,0.06,0.58,cruce536.csv
536,Chile,AbateMolina,28,35,40,72,57.5,11,1,12,4,9,136,22,4,3,20,22,1011.5,15,14.5,0,s,0,6,94,10.73,34.588,26.503,0.401,0.016,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,1,14.729,34.258,25.459,5.883,4.025,-5,3.89,1.08,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,2,14.73,34.259,25.459,5.88,3.895,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,4,14.731,34.258,25.459,5.896,5.02,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,5,14.731,34.258,25.459,5.891,4.558,-5,4.64,0.99,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,6,14.731,34.258,25.459,5.886,4.005,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,8,14.732,34.258,25.458,5.9,3.554,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,9,14.732,34.258,25.458,5.896,4.073,-5,4.13,1.06,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,10,14.733,34.258,25.458,5.893,4.163,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,12,14.734,34.258,25.458,5.896,4.279,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,14,14.732,34.258,25.458,5.904,5.125,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,15,14.731,34.258,25.458,5.909,4.383,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,16,14.729,34.258,25.459,5.907,5.265,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,18,14.721,34.259,25.461,5.887,4.754,-5,4.93,1.07,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,20,14.712,34.26,25.464,5.882,3.919,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,22,14.707,34.26,25.465,5.862,3.893,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,24,14.695,34.261,25.469,5.856,5.11,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,25,14.667,34.262,25.475,5.841,4.723,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,26,14.618,34.267,25.49,5.797,3.39,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,27,14.567,34.272,25.505,5.718,2.664,-5,2.32,0.95,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,28,14.52,34.276,25.518,5.643,2.719,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,30,14.273,34.253,25.553,5.559,6.516,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,35,12.775,34.153,25.781,4.734,2.105,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,40,11.317,34.012,25.949,5.055,0.257,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,45,11.253,34.025,25.971,5.048,0.181,-5,0.12,0.28,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,50,11.201,34.067,26.013,4.581,0.141,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,60,11.191,34.198,26.116,3.72,0.065,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,70,10.795,34.223,26.207,3.028,0.061,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,75,10.732,34.266,26.251,2.666,0.089,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,80,10.711,34.331,26.306,2.016,0.075,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,90,10.587,34.368,26.357,1.576,0.081,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,91,10.576,34.37,26.36,1.582,0.086,-5,0.03,0.23,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,100,10.483,34.415,26.412,1.205,0.096,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,120,10.277,34.452,26.477,1.06,0.057,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,125,10.296,34.476,26.492,0.902,0.053,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,140,10.084,34.489,26.539,0.813,0.044,-5,        ,       ,cruce536.csv
536,Chile,AbateMolina,29,35,40,73,11.1,11,1,12,6,54,512,21,4,3,19,25,1012,15,14.5,0,s,0,6,150,10.017,34.488,26.549,0.747,0.046,-5,        ,       ,cruce536.csv
